#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1434118,24869519,MSSAC_RS00005,MSSAC_RS00005,MSSAC_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20201210,-
1434118,25419250,MSSAC_RS23215,MSSAC_RS23215,MSSAC_0782,-,-,-,Ig-like domain-containing protein,protein-coding,-,-,-,Ig-like domain-containing protein,20201210,-
1434118,25419252,MSSAC_RS23225,MSSAC_RS23225,MSSAC_0893,-,-,-,IS110 family transposase,protein-coding,-,-,-,IS110 family transposase,20201210,-
1434118,25419253,MSSAC_RS23230,MSSAC_RS23230,MSSAC_0903,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,25419254,MSSAC_RS23235,MSSAC_RS23235,MSSAC_0998,-,-,-,restriction endonuclease,protein-coding,-,-,-,restriction endonuclease,20201210,-
1434118,25419255,MSSAC_RS23240,MSSAC_RS23240,MSSAC_1018,-,-,-,DUF2190 family protein,protein-coding,-,-,-,DUF2190 family protein,20201210,-
1434118,25419257,MSSAC_RS23250,MSSAC_RS23250,MSSAC_1034,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20201210,-
1434118,25419258,MSSAC_RS23255,MSSAC_RS23255,MSSAC_1044,-,-,-,restriction endonuclease subunit S,protein-coding,-,-,-,restriction endonuclease subunit S,20201210,-
1434118,25419259,MSSAC_RS23260,MSSAC_RS23260,MSSAC_1046,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419260,MSSAC_RS23265,MSSAC_RS23265,MSSAC_1068,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,25419261,MSSAC_RS23270,MSSAC_RS23270,MSSAC_1125,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419262,MSSAC_RS23275,MSSAC_RS23275,MSSAC_1134,-,-,-,IS66 family transposase,protein-coding,-,-,-,IS66 family transposase,20210605,-
1434118,25419263,MSSAC_RS23280,MSSAC_RS23280,MSSAC_1135,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419265,MSSAC_RS23290,MSSAC_RS23290,MSSAC_1307,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20201210,-
1434118,25419266,MSSAC_RS23295,MSSAC_RS23295,MSSAC_1340,-,-,-,type I restriction endonuclease subunit R,protein-coding,-,-,-,type I restriction endonuclease subunit R,20201210,-
1434118,25419267,MSSAC_RS23300,MSSAC_RS23300,MSSAC_1341,-,-,-,type I restriction endonuclease subunit R,protein-coding,-,-,-,type I restriction endonuclease subunit R,20201210,-
1434118,25419268,MSSAC_RS23305,MSSAC_RS23305,MSSAC_1342,-,-,-,restriction endonuclease subunit S,protein-coding,-,-,-,restriction endonuclease subunit S,20201210,-
1434118,25419269,MSSAC_RS23310,MSSAC_RS23310,MSSAC_1419,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20201210,-
1434118,25419270,MSSAC_RS23315,MSSAC_RS23315,MSSAC_1432,-,-,-,restriction endonuclease,protein-coding,-,-,-,restriction endonuclease,20210424,-
1434118,25419271,MSSAC_RS23320,MSSAC_RS23320,MSSAC_1437,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20201210,-
1434118,25419272,MSSAC_RS23325,MSSAC_RS23325,MSSAC_1438,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,25419273,MSSAC_RS23330,MSSAC_RS23330,MSSAC_1439,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419274,MSSAC_RS23335,MSSAC_RS23335,MSSAC_1604,-,-,-,UPF0228 family protein,protein-coding,-,-,-,UPF0228 family protein,20201210,-
1434118,25419275,MSSAC_RS23340,MSSAC_RS23340,MSSAC_1605,-,-,-,IS66 family transposase,protein-coding,-,-,-,IS66 family transposase,20210424,-
1434118,25419276,MSSAC_RS23345,MSSAC_RS23345,MSSAC_1606,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419278,MSSAC_RS23355,MSSAC_RS23355,MSSAC_1609,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,25419279,MSSAC_RS23360,MSSAC_RS23360,MSSAC_1679,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419280,MSSAC_RS23365,MSSAC_RS23365,MSSAC_1706,-,-,-,PKD domain-containing protein,protein-coding,-,-,-,PKD domain-containing protein,20201210,-
1434118,25419281,MSSAC_RS23370,MSSAC_RS23370,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419282,MSSAC_RS23375,MSSAC_RS23375,MSSAC_1720,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1434118,25419283,MSSAC_RS23380,MSSAC_RS23380,MSSAC_1842,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419284,MSSAC_RS23385,MSSAC_RS23385,MSSAC_1941,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419288,MSSAC_RS23405,MSSAC_RS23405,MSSAC_2009,-,-,-,glycosyltransferase family 4 protein,protein-coding,-,-,-,glycosyltransferase family 4 protein,20201210,-
1434118,25419289,MSSAC_RS23410,MSSAC_RS23410,MSSAC_2044,-,-,-,MEDS domain-containing protein,protein-coding,-,-,-,MEDS domain-containing protein,20201210,-
1434118,25419290,MSSAC_RS23415,MSSAC_RS23415,MSSAC_2049,-,-,-,M4 family metallopeptidase,protein-coding,-,-,-,M4 family metallopeptidase,20210605,-
1434118,25419291,MSSAC_RS23420,MSSAC_RS23420,MSSAC_2073,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419293,MSSAC_RS23430,MSSAC_RS23430,MSSAC_2079,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419294,MSSAC_RS23435,MSSAC_RS23435,MSSAC_2081,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419295,MSSAC_RS23440,MSSAC_RS23440,MSSAC_2095,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210424,-
1434118,25419296,MSSAC_RS23445,MSSAC_RS23445,MSSAC_2144,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1434118,25419297,MSSAC_RS23450,MSSAC_RS23450,MSSAC_2244,-,-,-,PAS domain-containing protein,protein-coding,-,-,-,PAS domain-containing protein,20210605,-
1434118,25419298,MSSAC_RS23455,MSSAC_RS23455,MSSAC_2346,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20201210,-
1434118,25419299,MSSAC_RS23460,MSSAC_RS23460,MSSAC_2423,-,-,-,UbiA family prenyltransferase,protein-coding,-,-,-,UbiA family prenyltransferase,20201210,-
1434118,25419300,MSSAC_RS23465,MSSAC_RS23465,MSSAC_2438,-,-,-,restriction endonuclease subunit S,protein-coding,-,-,-,restriction endonuclease subunit S,20201210,-
1434118,25419301,MSSAC_RS23470,MSSAC_RS23470,MSSAC_2442,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1434118,25419302,MSSAC_RS23475,MSSAC_RS23475,MSSAC_2491,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,25419303,MSSAC_RS23480,MSSAC_RS23480,MSSAC_2503,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,25419306,MSSAC_RS23495,MSSAC_RS23495,MSSAC_2544,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419307,MSSAC_RS23500,MSSAC_RS23500,MSSAC_2563,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210424,-
1434118,25419309,MSSAC_RS23510,MSSAC_RS23510,MSSAC_2668,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,25419311,MSSAC_RS23520,MSSAC_RS23520,MSSAC_2736,-,-,-,beta-propeller fold lactonase family protein,protein-coding,-,-,-,beta-propeller fold lactonase family protein,20201210,-
1434118,25419312,MSSAC_RS23525,MSSAC_RS23525,MSSAC_2763,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20201210,-
1434118,25419314,MSSAC_RS23535,MSSAC_RS23535,MSSAC_2780,-,-,-,DUF2190 family protein,protein-coding,-,-,-,DUF2190 family protein,20201210,-
1434118,25419315,MSSAC_RS23540,MSSAC_RS23540,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,25419316,MSSAC_RS23545,MSSAC_RS23545,-,-,-,-,transposase,protein-coding,-,-,-,transposase,20210424,-
1434118,25419317,MSSAC_RS23550,MSSAC_RS23550,MSSAC_2808,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419318,MSSAC_RS26660,MSSAC_RS26660,MSSAC_2862,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201211,-
1434118,25419319,MSSAC_RS23560,MSSAC_RS23560,MSSAC_2891,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210424,-
1434118,25419320,MSSAC_RS23565,MSSAC_RS23565,MSSAC_2899,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201210,-
1434118,25419321,MSSAC_RS23570,MSSAC_RS23570,MSSAC_2900,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210424,-
1434118,25419322,MSSAC_RS23575,MSSAC_RS23575,MSSAC_2933,-,-,-,PhzF family phenazine biosynthesis protein,protein-coding,-,-,-,PhzF family phenazine biosynthesis protein,20201210,-
1434118,25419323,MSSAC_RS23580,MSSAC_RS23580,MSSAC_2940,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20210605,-
1434118,25419324,MSSAC_RS23585,MSSAC_RS23585,MSSAC_3038,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419325,MSSAC_RS23590,MSSAC_RS23590,MSSAC_3052,-,-,-,sirohydrochlorin cobaltochelatase,protein-coding,-,-,-,sirohydrochlorin cobaltochelatase,20210424,-
1434118,25419326,MSSAC_RS23595,MSSAC_RS23595,MSSAC_3116,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20201210,-
1434118,25419328,MSSAC_RS23605,MSSAC_RS23605,MSSAC_3184,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201210,-
1434118,25419329,MSSAC_RS23610,MSSAC_RS23610,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419331,MSSAC_RS23620,MSSAC_RS23620,MSSAC_3323,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20201210,-
1434118,25419333,MSSAC_RS23630,MSSAC_RS23630,MSSAC_3395,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,25419334,MSSAC_RS23635,MSSAC_RS23635,-,-,-,-,PEF-CTERM sorting domain-containing protein,protein-coding,-,-,-,PEF-CTERM sorting domain-containing protein,20201210,-
1434118,25419335,MSSAC_RS23640,MSSAC_RS23640,MSSAC_3443,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20210424,-
1434118,25419336,MSSAC_RS23645,MSSAC_RS23645,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419340,MSSAC_RS23665,MSSAC_RS23665,MSSAC_3929,-,-,-,IS66 family transposase,protein-coding,-,-,-,IS66 family transposase,20201210,-
1434118,25419343,MSSAC_RS23680,MSSAC_RS23680,MSSAC_4040,-,-,-,PspC domain-containing protein,protein-coding,-,-,-,PspC domain-containing protein,20201210,-
1434118,25419345,MSSAC_RS23690,MSSAC_RS23690,MSSAC_4223,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419346,MSSAC_RS23695,MSSAC_RS23695,MSSAC_4278,-,-,-,OsmC family protein,protein-coding,-,-,-,OsmC family protein,20210605,-
1434118,25419347,MSSAC_RS23700,MSSAC_RS23700,MSSAC_4294,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,25419348,MSSAC_RS23705,MSSAC_RS23705,MSSAC_4295,-,-,-,DUF234 domain-containing protein,protein-coding,-,-,-,DUF234 domain-containing protein,20210605,-
1434118,25419349,MSSAC_RS23710,MSSAC_RS23710,MSSAC_4322,-,-,-,DUF1673 family protein,protein-coding,-,-,-,DUF1673 family protein,20201210,-
1434118,25419350,MSSAC_RS23715,MSSAC_RS23715,MSSAC_4389,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210424,-
1434118,25419351,rnpB,MSSAC_RS23720,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20201210,-
1434118,31905100,MSSAC_RS23725,MSSAC_RS23725,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905101,MSSAC_RS23730,MSSAC_RS23730,MSSAC_0126,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905102,MSSAC_RS23735,MSSAC_RS23735,MSSAC_0132,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1434118,31905105,istA,MSSAC_RS23750,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905106,MSSAC_RS23755,MSSAC_RS23755,-,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20201210,-
1434118,31905107,MSSAC_RS23760,MSSAC_RS23760,MSSAC_0218,-,-,-,type IV pilin N-terminal domain-containing protein,protein-coding,-,-,-,type IV pilin N-terminal domain-containing protein,20201210,-
1434118,31905108,MSSAC_RS23765,MSSAC_RS23765,MSSAC_0281,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210605,-
1434118,31905109,MSSAC_RS23770,MSSAC_RS23770,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905110,MSSAC_RS23775,MSSAC_RS23775,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905111,MSSAC_RS23780,MSSAC_RS23780,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905112,MSSAC_RS23785,MSSAC_RS23785,MSSAC_0444,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905113,MSSAC_RS23790,MSSAC_RS23790,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905116,MSSAC_RS23805,MSSAC_RS23805,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905118,MSSAC_RS23815,MSSAC_RS23815,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905120,MSSAC_RS23825,MSSAC_RS23825,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905122,MSSAC_RS23835,MSSAC_RS23835,MSSAC_0579,-,-,-,RNA-protein complex protein Nop10,protein-coding,-,-,-,RNA-protein complex protein Nop10,20201210,-
1434118,31905123,MSSAC_RS23840,MSSAC_RS23840,MSSAC_0645,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,31905124,MSSAC_RS23845,MSSAC_RS23845,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905125,MSSAC_RS23850,MSSAC_RS23850,-,-,-,-,type II toxin-antitoxin system HicB family antitoxin,protein-coding,-,-,-,type II toxin-antitoxin system HicB family antitoxin,20201210,-
1434118,31905126,MSSAC_RS23855,MSSAC_RS23855,MSSAC_0784,-,-,-,PQQ-binding-like beta-propeller repeat protein,protein-coding,-,-,-,PQQ-binding-like beta-propeller repeat protein,20201210,-
1434118,31905128,MSSAC_RS23865,MSSAC_RS23865,-,-,-,-,DUF2080 family transposase-associated protein,protein-coding,-,-,-,DUF2080 family transposase-associated protein,20201210,-
1434118,31905129,MSSAC_RS23870,MSSAC_RS23870,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905133,MSSAC_RS23895,MSSAC_RS23895,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905135,MSSAC_RS23905,MSSAC_RS23905,-,-,-,-,IS1 family transposase,protein-coding,-,-,-,IS1 family transposase,20201210,-
1434118,31905136,MSSAC_RS23910,MSSAC_RS23910,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905137,MSSAC_RS23915,MSSAC_RS23915,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905138,MSSAC_RS23920,MSSAC_RS23920,-,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20201210,-
1434118,31905139,MSSAC_RS23925,MSSAC_RS23925,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905140,MSSAC_RS23930,MSSAC_RS23930,MSSAC_0996,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905145,MSSAC_RS23955,MSSAC_RS23955,-,-,-,-,IS1 family transposase,protein-coding,-,-,-,IS1 family transposase,20201210,-
1434118,31905146,MSSAC_RS23960,MSSAC_RS23960,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905147,MSSAC_RS23965,MSSAC_RS23965,MSSAC_1158,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905149,MSSAC_RS23975,MSSAC_RS23975,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905150,MSSAC_RS23980,MSSAC_RS23980,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905151,MSSAC_RS23985,MSSAC_RS23985,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905155,MSSAC_RS24010,MSSAC_RS24010,-,-,-,-,DUF2769 domain-containing protein,protein-coding,-,-,-,DUF2769 domain-containing protein,20201210,-
1434118,31905157,MSSAC_RS24020,MSSAC_RS24020,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905158,MSSAC_RS24025,MSSAC_RS24025,-,-,-,-,type II toxin-antitoxin system prevent-host-death family antitoxin,protein-coding,-,-,-,type II toxin-antitoxin system prevent-host-death family antitoxin,20201210,-
1434118,31905159,MSSAC_RS24030,MSSAC_RS24030,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905160,MSSAC_RS24035,MSSAC_RS24035,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905163,MSSAC_RS24050,MSSAC_RS24050,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905164,MSSAC_RS24055,MSSAC_RS24055,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905166,MSSAC_RS24065,MSSAC_RS24065,MSSAC_1601,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905167,MSSAC_RS24070,MSSAC_RS24070,MSSAC_1607,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210417,-
1434118,31905174,MSSAC_RS24105,MSSAC_RS24105,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905180,MSSAC_RS24135,MSSAC_RS24135,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905182,MSSAC_RS24145,MSSAC_RS24145,MSSAC_1884,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905183,MSSAC_RS24155,MSSAC_RS24155,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905184,MSSAC_RS24160,MSSAC_RS24160,-,-,-,-,YegP family protein,protein-coding,-,-,-,YegP family protein,20201210,-
1434118,31905185,MSSAC_RS24165,MSSAC_RS24165,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905186,MSSAC_RS24170,MSSAC_RS24170,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905187,MSSAC_RS24175,MSSAC_RS24175,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905188,MSSAC_RS24180,MSSAC_RS24180,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905190,MSSAC_RS24190,MSSAC_RS24190,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905192,MSSAC_RS24200,MSSAC_RS24200,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905195,MSSAC_RS24215,MSSAC_RS24215,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905196,MSSAC_RS24220,MSSAC_RS24220,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905197,MSSAC_RS24225,MSSAC_RS24225,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905198,MSSAC_RS24230,MSSAC_RS24230,-,-,-,-,PQQ-binding-like beta-propeller repeat protein,protein-coding,-,-,-,PQQ-binding-like beta-propeller repeat protein,20201210,-
1434118,31905201,MSSAC_RS24245,MSSAC_RS24245,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905203,MSSAC_RS24255,MSSAC_RS24255,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905204,MSSAC_RS24260,MSSAC_RS24260,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905207,MSSAC_RS24275,MSSAC_RS24275,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905211,MSSAC_RS24295,MSSAC_RS24295,MSSAC_1997,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905212,MSSAC_RS24300,MSSAC_RS24300,MSSAC_2006,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905219,MSSAC_RS24335,MSSAC_RS24335,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905220,MSSAC_RS24340,MSSAC_RS24340,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905222,MSSAC_RS24350,MSSAC_RS24350,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905223,MSSAC_RS24355,MSSAC_RS24355,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905224,MSSAC_RS24360,MSSAC_RS24360,MSSAC_2145,-,-,-,SAM-dependent DNA methyltransferase,protein-coding,-,-,-,SAM-dependent DNA methyltransferase,20210424,-
1434118,31905225,MSSAC_RS24365,MSSAC_RS24365,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905226,MSSAC_RS24370,MSSAC_RS24370,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905227,MSSAC_RS24380,MSSAC_RS24380,MSSAC_2234,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905229,MSSAC_RS24390,MSSAC_RS24390,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905230,MSSAC_RS24395,MSSAC_RS24395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1434118,31905231,MSSAC_RS24400,MSSAC_RS24400,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905232,eif1A,MSSAC_RS24405,-,-,-,-,translation initiation factor eIF-1A,protein-coding,-,-,-,translation initiation factor eIF-1A,20201210,-
1434118,31905233,MSSAC_RS24410,MSSAC_RS24410,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905234,MSSAC_RS24415,MSSAC_RS24415,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905236,MSSAC_RS24425,MSSAC_RS24425,MSSAC_2374,-,-,-,DUF2769 domain-containing protein,protein-coding,-,-,-,DUF2769 domain-containing protein,20201210,-
1434118,31905237,MSSAC_RS24430,MSSAC_RS24430,-,-,-,-,IS1 family transposase,protein-coding,-,-,-,IS1 family transposase,20201217,-
1434118,31905240,MSSAC_RS24445,MSSAC_RS24445,MSSAC_2488,-,-,-,SagB/ThcOx family dehydrogenase,protein-coding,-,-,-,SagB/ThcOx family dehydrogenase,20210424,-
1434118,31905241,MSSAC_RS24450,MSSAC_RS24450,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905242,MSSAC_RS24455,MSSAC_RS24455,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905243,MSSAC_RS24460,MSSAC_RS24460,-,-,-,-,IS1 family transposase,protein-coding,-,-,-,IS1 family transposase,20201217,-
1434118,31905244,MSSAC_RS24465,MSSAC_RS24465,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905245,MSSAC_RS24470,MSSAC_RS24470,MSSAC_2529,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905246,MSSAC_RS24475,MSSAC_RS24475,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905247,MSSAC_RS24480,MSSAC_RS24480,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905249,MSSAC_RS24490,MSSAC_RS24490,MSSAC_2568,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,31905250,MSSAC_RS24495,MSSAC_RS24495,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905257,MSSAC_RS24530,MSSAC_RS24530,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905258,MSSAC_RS24535,MSSAC_RS24535,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905260,MSSAC_RS24545,MSSAC_RS24545,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905261,MSSAC_RS24550,MSSAC_RS24550,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905270,MSSAC_RS24595,MSSAC_RS24595,MSSAC_2585,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,31905277,MSSAC_RS24630,MSSAC_RS24630,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905278,MSSAC_RS24635,MSSAC_RS24635,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,31905279,MSSAC_RS24640,MSSAC_RS24640,-,-,-,-,IS1 family transposase,protein-coding,-,-,-,IS1 family transposase,20201210,-
1434118,31905280,MSSAC_RS24645,MSSAC_RS24645,-,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
