#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6279,805199,ND2,KEF88_p12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210606,-
6279,6106013,Bm1_55655,Bm1_55655,-,-,-,-,activin receptor:ISOTYPE=IIA.,protein-coding,-,-,-,activin receptor:ISOTYPE=IIA.,20210606,-
6279,6106014,Bm1_55660,Bm1_55660,-,-,-,-,putative salt tolerance protein,protein-coding,-,-,-,putative salt tolerance protein,20210606,-
6279,6106015,Bm1_55665,Bm1_55665,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106016,Bm1_55670,Bm1_55670,-,-,-,-,smu-1 suppressor of mec-8 and unc-52 homolog,protein-coding,-,-,-,smu-1 suppressor of mec-8 and unc-52 homolog,20210606,-
6279,6106017,Bm1_55675,Bm1_55675,-,-,-,-,GRASP55/65 family protein,protein-coding,-,-,-,GRASP55/65 family protein,20210606,-
6279,6106018,Bm1_55695,Bm1_55695,-,-,-,-,leucyl aminopeptidase,protein-coding,-,-,-,leucyl aminopeptidase,20210606,-
6279,6106019,Bm1_55680,Bm1_55680,-,-,-,-,Phosphatidylinositol 3- and 4-kinase family protein,protein-coding,-,-,-,Phosphatidylinositol 3- and 4-kinase family protein,20210606,-
6279,6106020,Bm1_55690,Bm1_55690,-,-,-,-,NADH-ubiquinone oxidoreductase B12 subunit,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase B12 subunit,20210606,-
6279,6106021,Bm1_55685,Bm1_55685,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106022,Bm1_55700,Bm1_55700,-,-,-,-,KH domain containing protein,protein-coding,-,-,-,KH domain containing protein,20210606,-
6279,6106023,Bm1_55715,Bm1_55715,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106024,Bm1_55705,Bm1_55705,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106025,Bm1_55710,Bm1_55710,-,-,-,-,"U2 small nuclear RNA auxiliary factor small subunit, putative",protein-coding,-,-,-,"U2 small nuclear RNA auxiliary factor small subunit, putative",20210606,-
6279,6106026,Bm1_55720,Bm1_55720,-,-,-,-,ABL158Cp,protein-coding,-,-,-,ABL158Cp,20210606,-
6279,6106027,Bm1_55725,Bm1_55725,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106028,Bm1_55730,Bm1_55730,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106029,Bm1_55735,Bm1_55735,-,-,-,-,"Hypothetical 15.1 kDa protein ZK593.6 in chromosome IV, putative",protein-coding,-,-,-,"Hypothetical 15.1 kDa protein ZK593.6 in chromosome IV, putative",20210606,-
6279,6106030,Bm1_55740,Bm1_55740,-,-,-,-,TBC1 domain family,protein-coding,-,-,-,TBC1 domain family,20210606,-
6279,6106031,Bm1_55750,Bm1_55750,-,-,-,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20210606,-
6279,6106032,Bm1_55755,Bm1_55755,-,-,-,-,major sperm protein,protein-coding,-,-,-,major sperm protein,20210606,-
6279,6106033,Bm1_55760,Bm1_55760,-,-,-,-,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1",protein-coding,-,-,-,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1",20210606,-
6279,6106034,Bm1_55765,Bm1_55765,-,-,-,-,2Fe-2S iron-sulfur cluster binding domain containing protein,protein-coding,-,-,-,2Fe-2S iron-sulfur cluster binding domain containing protein,20210606,-
6279,6106035,Bm1_55770,Bm1_55770,-,-,-,-,PWI domain containing protein,protein-coding,-,-,-,PWI domain containing protein,20210606,-
6279,6106036,Bm1_55775,Bm1_55775,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106037,Bm1_55780,Bm1_55780,-,-,-,-,Elongation factor Tu GTP binding domain containing protein,protein-coding,-,-,-,Elongation factor Tu GTP binding domain containing protein,20210606,-
6279,6106038,Bm1_55785,Bm1_55785,-,-,-,-,UDP galactose 4'-epimerase,protein-coding,-,-,-,UDP galactose 4'-epimerase,20210606,-
6279,6106039,Bm1_55790,Bm1_55790,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106040,Bm1_55795,Bm1_55795,-,-,-,-,"Probable NADH-ubiquinone oxidoreductase B18 subunit, putative",protein-coding,-,-,-,"Probable NADH-ubiquinone oxidoreductase B18 subunit, putative",20210606,-
6279,6106041,Bm1_55800,Bm1_55800,-,-,-,-,Disintegrin family protein,protein-coding,-,-,-,Disintegrin family protein,20210606,-
6279,6106042,Bm1_55805,Bm1_55805,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106043,Bm1_55810,Bm1_55810,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106044,Bm1_55745,Bm1_55745,-,-,-,-,sulfakinin receptor protein,protein-coding,-,-,-,sulfakinin receptor protein,20210606,-
6279,6106045,Bm1_55815,Bm1_55815,-,-,-,-,"PET112 family, N terminal region containing protein",protein-coding,-,-,-,"PET112 family, N terminal region containing protein",20210606,-
6279,6106046,Bm1_55820,Bm1_55820,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106047,Bm1_55825,Bm1_55825,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106048,Bm1_55835,Bm1_55835,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106049,Bm1_55830,Bm1_55830,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106050,Bm1_55840,Bm1_55840,-,-,-,-,Adaptin,protein-coding,-,-,-,Adaptin,20210606,-
6279,6106051,Bm1_55860,Bm1_55860,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106052,Bm1_55845,Bm1_55845,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106053,Bm1_55855,Bm1_55855,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6106054,Bm1_55850,Bm1_55850,-,-,-,-,"cyclophilin-type peptidyl-prolyl cis-trans isomerase-2, Bmcyp-2",protein-coding,-,-,-,"cyclophilin-type peptidyl-prolyl cis-trans isomerase-2, Bmcyp-2",20210606,-
6279,6106055,Bm1_55865,Bm1_55865,-,-,-,-,ARID/BRIGHT DNA binding domain containing protein,protein-coding,-,-,-,ARID/BRIGHT DNA binding domain containing protein,20210606,-
6279,6106056,Bm1_55875,Bm1_55875,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106057,Bm1_55870,Bm1_55870,-,-,-,-,Arid4a protein,protein-coding,-,-,-,Arid4a protein,20210606,-
6279,6106058,Bm1_55880,Bm1_55880,-,-,-,-,Nuclear hormone receptor E75,protein-coding,-,-,-,Nuclear hormone receptor E75,20210606,-
6279,6106059,Bm1_55885,Bm1_55885,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106060,Bm1_55890,Bm1_55890,-,-,-,-,SR rich protein,protein-coding,-,-,-,SR rich protein,20210606,-
6279,6106061,Bm1_55895,Bm1_55895,-,-,-,-,"ATP synthase e chain, mitochondrial",protein-coding,-,-,-,"ATP synthase e chain, mitochondrial",20210606,-
6279,6106062,Bm1_55900,Bm1_55900,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106063,Bm1_55905,Bm1_55905,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106064,Bm1_55920,Bm1_55920,-,-,-,-,Asparaginyl-tRNA synthetase,protein-coding,-,-,-,Asparaginyl-tRNA synthetase,20210606,-
6279,6106065,Bm1_55925,Bm1_55925,-,-,-,-,Rpp14 family protein,protein-coding,-,-,-,Rpp14 family protein,20210606,-
6279,6106066,Bm1_55910,Bm1_55910,-,-,-,-,Variant SH3 domain containing protein,protein-coding,-,-,-,Variant SH3 domain containing protein,20210606,-
6279,6106067,Bm1_55915,Bm1_55915,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106068,Bm1_55930,Bm1_55930,-,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,protein-coding,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,20210606,-
6279,6106069,Bm1_55940,Bm1_55940,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106070,Bm1_55935,Bm1_55935,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106071,Bm1_55945,Bm1_55945,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106072,Bm1_55950,Bm1_55950,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106073,Bm1_55955,Bm1_55955,-,-,-,-,GTP-binding protein,protein-coding,-,-,-,GTP-binding protein,20210606,-
6279,6106074,Bm1_55970,Bm1_55970,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106075,Bm1_55960,Bm1_55960,-,-,-,-,TAFII55 protein conserved region containing protein,protein-coding,-,-,-,TAFII55 protein conserved region containing protein,20210606,-
6279,6106076,Bm1_55965,Bm1_55965,-,-,-,-,MGC20398 protein,protein-coding,-,-,-,MGC20398 protein,20210606,-
6279,6106077,Bm1_55980,Bm1_55980,-,-,-,-,"alveolar soft part sarcoma chromosome region, candidate 1",protein-coding,-,-,-,"alveolar soft part sarcoma chromosome region, candidate 1",20210606,-
6279,6106078,Bm1_55975,Bm1_55975,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106079,Bm1_55985,Bm1_55985,-,-,-,-,swan,protein-coding,-,-,-,swan,20210606,-
6279,6106080,Bm1_56000,Bm1_56000,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106081,Bm1_55995,Bm1_55995,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106082,Bm1_55990,Bm1_55990,-,-,-,-,Nuclear hormone receptor E75,protein-coding,-,-,-,Nuclear hormone receptor E75,20210606,-
6279,6106083,Bm1_56005,Bm1_56005,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6106084,Bm1_56010,Bm1_56010,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106085,Bm1_56015,Bm1_56015,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106086,Bm1_56025,Bm1_56025,-,-,-,-,PHD-finger family protein,protein-coding,-,-,-,PHD-finger family protein,20210606,-
6279,6106087,Bm1_56020,Bm1_56020,-,-,-,-,Leucine Rich Repeat family protein,protein-coding,-,-,-,Leucine Rich Repeat family protein,20210606,-
6279,6106088,Bm1_56040,Bm1_56040,-,-,-,-,failed axon connections protein,protein-coding,-,-,-,failed axon connections protein,20210606,-
6279,6106089,Bm1_56030,Bm1_56030,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106090,Bm1_56035,Bm1_56035,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106091,Bm1_56045,Bm1_56045,-,-,-,-,myosin-like protein,protein-coding,-,-,-,myosin-like protein,20210606,-
6279,6106092,Bm1_56050,Bm1_56050,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106093,Bm1_56055,Bm1_56055,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106094,Bm1_56060,Bm1_56060,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106095,Bm1_56065,Bm1_56065,-,-,-,-,small heat shock protein - nematode,protein-coding,-,-,-,small heat shock protein - nematode,20210606,-
6279,6106096,Bm1_56070,Bm1_56070,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6106097,Bm1_56075,Bm1_56075,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106098,Bm1_56080,Bm1_56080,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106099,Bm1_56085,Bm1_56085,-,-,-,-,La domain containing protein,protein-coding,-,-,-,La domain containing protein,20210606,-
6279,6106100,Bm1_56100,Bm1_56100,-,-,-,-,splicing factor U2AF35,protein-coding,-,-,-,splicing factor U2AF35,20210606,-
6279,6106101,Bm1_56090,Bm1_56090,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106102,Bm1_56095,Bm1_56095,-,-,-,-,"5'-nucleotidase, cytosolic III",protein-coding,-,-,-,"5'-nucleotidase, cytosolic III",20210606,-
6279,6106103,Bm1_56130,Bm1_56130,-,-,-,-,Lectin C-type domain containing protein,protein-coding,-,-,-,Lectin C-type domain containing protein,20210606,-
6279,6106104,Bm1_56125,Bm1_56125,-,-,-,-,Bystin family protein,protein-coding,-,-,-,Bystin family protein,20210606,-
6279,6106105,Bm1_56115,Bm1_56115,-,-,-,-,protein C26E6.5,protein-coding,-,-,-,protein C26E6.5,20210606,-
6279,6106106,Bm1_56120,Bm1_56120,-,-,-,-,Mitochondrial 39S ribosomal protein L3,protein-coding,-,-,-,Mitochondrial 39S ribosomal protein L3,20210606,-
6279,6106107,Bm1_56110,Bm1_56110,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106108,Bm1_56105,Bm1_56105,-,-,-,-,"Probable 60S ribosomal protein L11, mitochondrial precursor",protein-coding,-,-,-,"Probable 60S ribosomal protein L11, mitochondrial precursor",20210606,-
6279,6106109,Bm1_56135,Bm1_56135,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6106110,Bm1_56140,Bm1_56140,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6106111,Bm1_56145,Bm1_56145,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106112,Bm1_56150,Bm1_56150,-,-,-,-,Rlip,protein-coding,-,-,-,Rlip,20210606,-
6279,6106113,Bm1_56155,Bm1_56155,-,-,-,-,Leucine Rich Repeat family protein,protein-coding,-,-,-,Leucine Rich Repeat family protein,20210606,-
6279,6106114,Bm1_56160,Bm1_56160,-,-,-,-,P-glycoprotein-like protein,protein-coding,-,-,-,P-glycoprotein-like protein,20210606,-
6279,6106115,Bm1_56165,Bm1_56165,-,-,-,-,EGF-like domain containing protein,protein-coding,-,-,-,EGF-like domain containing protein,20210606,-
6279,6106116,Bm1_56170,Bm1_56170,-,-,-,-,Delta serrate ligand family protein,protein-coding,-,-,-,Delta serrate ligand family protein,20210606,-
6279,6106117,Bm1_56175,Bm1_56175,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106118,Bm1_56180,Bm1_56180,-,-,-,-,WH2 motif family protein,protein-coding,-,-,-,WH2 motif family protein,20210606,-
6279,6106119,Bm1_56185,Bm1_56185,-,-,-,-,cytoplasmic polyadenylation element binding protein CPEB2,protein-coding,-,-,-,cytoplasmic polyadenylation element binding protein CPEB2,20210606,-
6279,6106120,Bm1_56190,Bm1_56190,-,-,-,-,Mitochondrial import inner membrane translocase subunit Tim17 family protein,protein-coding,-,-,-,Mitochondrial import inner membrane translocase subunit Tim17 family protein,20210606,-
6279,6106121,Bm1_56195,Bm1_56195,-,-,-,-,transforming growth factor b homolog,protein-coding,-,-,-,transforming growth factor b homolog,20210606,-
6279,6106122,Bm1_56200,Bm1_56200,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106123,Bm1_56205,Bm1_56205,-,-,-,-,UBX domain containing protein,protein-coding,-,-,-,UBX domain containing protein,20210606,-
6279,6106124,Bm1_56210,Bm1_56210,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106125,Bm1_56215,Bm1_56215,-,-,-,-,I/LWEQ domain containing protein,protein-coding,-,-,-,I/LWEQ domain containing protein,20210606,-
6279,6106126,Bm1_56220,Bm1_56220,-,-,-,-,GLY5a,protein-coding,-,-,-,GLY5a,20210606,-
6279,6106127,Bm1_56225,Bm1_56225,-,-,-,-,bruno,protein-coding,-,-,-,bruno,20210606,-
6279,6106128,Bm1_56230,Bm1_56230,-,-,-,-,GH25683p,protein-coding,-,-,-,GH25683p,20210606,-
6279,6106129,Bm1_56235,Bm1_56235,-,-,-,-,Ras-related protein Rab-11B,protein-coding,-,-,-,Ras-related protein Rab-11B,20210606,-
6279,6106130,Bm1_56240,Bm1_56240,-,-,-,-,tRNA,tRNA,-,-,-,-,20210606,-
6279,6106131,Bm1_56245,Bm1_56245,-,-,-,-,"cathepsin L-like cysteine proteinase, identical",protein-coding,-,-,-,"cathepsin L-like cysteine proteinase, identical",20210606,-
6279,6106132,Bm1_56260,Bm1_56260,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106133,Bm1_56250,Bm1_56250,-,-,-,-,F-box only protein 25,protein-coding,-,-,-,F-box only protein 25,20210606,-
6279,6106134,Bm1_56255,Bm1_56255,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106135,Bm1_56265,Bm1_56265,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106136,Bm1_56270,Bm1_56270,-,-,-,-,collagen col-34,protein-coding,-,-,-,collagen col-34,20210606,-
6279,6106137,Bm1_56275,Bm1_56275,-,-,-,-,"ATP-dependent RNA helicase ZK512.2 in chromosome III, putative",protein-coding,-,-,-,"ATP-dependent RNA helicase ZK512.2 in chromosome III, putative",20210606,-
6279,6106138,Bm1_56285,Bm1_56285,-,-,-,-,GGL domain containing protein,protein-coding,-,-,-,GGL domain containing protein,20210606,-
6279,6106139,Bm1_56280,Bm1_56280,-,-,-,-,Helicase conserved C-terminal domain containing protein,protein-coding,-,-,-,Helicase conserved C-terminal domain containing protein,20210606,-
6279,6106140,Bm1_56290,Bm1_56290,-,-,-,-,ARID/BRIGHT DNA binding domain containing protein,protein-coding,-,-,-,ARID/BRIGHT DNA binding domain containing protein,20210606,-
6279,6106141,Bm1_56295,Bm1_56295,-,-,-,-,"survival motor neuron domain containing protein, putative",protein-coding,-,-,-,"survival motor neuron domain containing protein, putative",20210606,-
6279,6106142,Bm1_56300,Bm1_56300,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106143,Bm1_56305,Bm1_56305,-,-,-,-,leucyl aminopeptidase,protein-coding,-,-,-,leucyl aminopeptidase,20210606,-
6279,6106144,Bm1_56310,Bm1_56310,-,-,-,-,Protein phosphatase 2C containing protein,protein-coding,-,-,-,Protein phosphatase 2C containing protein,20210606,-
6279,6106145,Bm1_56315,Bm1_56315,-,-,-,-,Kelch motif family protein,protein-coding,-,-,-,Kelch motif family protein,20210606,-
6279,6106146,Bm1_56320,Bm1_56320,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106147,Bm1_56335,Bm1_56335,-,-,-,-,TPR Domain containing protein,protein-coding,-,-,-,TPR Domain containing protein,20210606,-
6279,6106148,Bm1_56340,Bm1_56340,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106149,Bm1_56345,Bm1_56345,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106150,Bm1_56330,Bm1_56330,-,-,-,-,"Hypothetical 96.7 kDa protein C32D5.3 in chromosome II, putative",protein-coding,-,-,-,"Hypothetical 96.7 kDa protein C32D5.3 in chromosome II, putative",20210606,-
6279,6106151,Bm1_56325,Bm1_56325,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106152,Bm1_56350,Bm1_56350,-,-,-,-,alpha-1 collagen type IX,protein-coding,-,-,-,alpha-1 collagen type IX,20210606,-
6279,6106153,Bm1_56355,Bm1_56355,-,-,-,-,Tubulin-tyrosine ligase family protein,protein-coding,-,-,-,Tubulin-tyrosine ligase family protein,20210606,-
6279,6106154,Bm1_56360,Bm1_56360,-,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,protein-coding,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,20210606,-
6279,6106155,Bm1_56365,Bm1_56365,-,-,-,-,NAB2 protein,protein-coding,-,-,-,NAB2 protein,20210606,-
6279,6106156,Bm1_56370,Bm1_56370,-,-,-,-,"Hypothetical WD-repeats containing protein YFR021w, putative",protein-coding,-,-,-,"Hypothetical WD-repeats containing protein YFR021w, putative",20210606,-
6279,6106157,Bm1_56375,Bm1_56375,-,-,-,-,"electron transfer flavoprotein-ubiquinone oxidoreductase,mitochondrial precursor",protein-coding,-,-,-,"electron transfer flavoprotein-ubiquinone oxidoreductase,mitochondrial precursor",20210606,-
6279,6106158,Bm1_56380,Bm1_56380,-,-,-,-,HD domain containing protein,protein-coding,-,-,-,HD domain containing protein,20210606,-
6279,6106159,Bm1_56385,Bm1_56385,-,-,-,-,tRNA,tRNA,-,-,-,-,20210606,-
6279,6106160,Bm1_56400,Bm1_56400,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106161,Bm1_56390,Bm1_56390,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106162,Bm1_56395,Bm1_56395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106163,Bm1_56405,Bm1_56405,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106164,Bm1_56410,Bm1_56410,-,-,-,-,Smg-4/UPF3 family protein,protein-coding,-,-,-,Smg-4/UPF3 family protein,20210606,-
6279,6106165,Bm1_56415,Bm1_56415,-,-,-,-,DNA topoisomerase III,protein-coding,-,-,-,DNA topoisomerase III,20210606,-
6279,6106166,Bm1_56420,Bm1_56420,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106167,Bm1_56425,Bm1_56425,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106168,Bm1_56430,Bm1_56430,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106169,Bm1_56440,Bm1_56440,-,-,-,-,"Dihydroorotate dehydrogenase, mitochondrial precursor, putative",protein-coding,-,-,-,"Dihydroorotate dehydrogenase, mitochondrial precursor, putative",20210606,-
6279,6106170,Bm1_56435,Bm1_56435,-,-,-,-,tRNA,tRNA,-,-,-,-,20210606,-
6279,6106171,Bm1_56445,Bm1_56445,-,-,-,-,GH02989p,protein-coding,-,-,-,GH02989p,20210606,-
6279,6106172,Bm1_56450,Bm1_56450,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106173,Bm1_56460,Bm1_56460,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106174,Bm1_56455,Bm1_56455,-,-,-,-,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain containing protein",protein-coding,-,-,-,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain containing protein",20210606,-
6279,6106175,Bm1_56470,Bm1_56470,-,-,-,-,chaperonin-10 kDa,protein-coding,-,-,-,chaperonin-10 kDa,20210606,-
6279,6106176,Bm1_56475,Bm1_56475,-,-,-,-,Hypothetical UPF0152 protein F42H10.6 in chromosome III,protein-coding,-,-,-,Hypothetical UPF0152 protein F42H10.6 in chromosome III,20210606,-
6279,6106177,Bm1_56465,Bm1_56465,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106178,Bm1_56480,Bm1_56480,-,-,-,-,RhoGAP domain containing protein,protein-coding,-,-,-,RhoGAP domain containing protein,20210606,-
6279,6106179,Bm1_56485,Bm1_56485,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106180,Bm1_56490,Bm1_56490,-,-,-,-,Talin 1,protein-coding,-,-,-,Talin 1,20210606,-
6279,6106181,Bm1_56495,Bm1_56495,-,-,-,-,"2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor",protein-coding,-,-,-,"2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor",20210606,-
6279,6106182,Bm1_56500,Bm1_56500,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106183,Bm1_56505,Bm1_56505,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106184,Bm1_56525,Bm1_56525,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106185,Bm1_56510,Bm1_56510,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106186,Bm1_56520,Bm1_56520,-,-,-,-,NADH-ubiquinone oxidoreductase B8 subunit,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase B8 subunit,20210606,-
6279,6106187,Bm1_56515,Bm1_56515,-,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,protein-coding,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,20210606,-
6279,6106188,Bm1_56530,Bm1_56530,-,-,-,-,"28S ribosomal protein S30, mitochondrial",protein-coding,-,-,-,"28S ribosomal protein S30, mitochondrial",20210606,-
6279,6106189,Bm1_56535,Bm1_56535,-,-,-,-,Ubiquitin interaction motif family protein,protein-coding,-,-,-,Ubiquitin interaction motif family protein,20210606,-
6279,6106190,Bm1_56540,Bm1_56540,-,-,-,-,F25C8.3 protein,protein-coding,-,-,-,F25C8.3 protein,20210606,-
6279,6106191,Bm1_56545,Bm1_56545,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106192,Bm1_56550,Bm1_56550,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106193,Bm1_56555,Bm1_56555,-,-,-,-,SNF7 family protein,protein-coding,-,-,-,SNF7 family protein,20210606,-
6279,6106194,Bm1_56570,Bm1_56570,-,-,-,-,Clathrin light chain family protein,protein-coding,-,-,-,Clathrin light chain family protein,20210606,-
6279,6106195,Bm1_56565,Bm1_56565,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106196,Bm1_56560,Bm1_56560,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6106197,Bm1_56575,Bm1_56575,-,-,-,-,membrane protein - rat,protein-coding,-,-,-,membrane protein - rat,20210606,-
