#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1235461,14278081,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210407,-
1235461,25013637,C770_RS30075,C770_RS30075,C770_GR4pD0874,-,-,-,endoribonuclease L-PSP,protein-coding,-,-,-,-,20171117,-
1235461,25013638,C770_RS27870,C770_RS27870,C770_GR4pD0434,-,-,-,nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20170906,-
1235461,25013639,C770_RS26755,C770_RS26755,C770_GR4pD0203,-,-,-,adenylate cyclase,protein-coding,-,-,-,-,20150715,-
1235461,25013640,C770_RS32345,C770_RS32345,C770_GR4pD1325,-,-,-,Arabinose efflux permease,protein-coding,-,-,-,-,20160827,-
1235461,25013641,C770_RS29715,C770_RS29715,C770_GR4pD0803,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25013642,C770_RS29240,C770_RS29240,C770_GR4pD0704,-,-,-,signal transduction histidine kinase,protein-coding,-,-,-,-,20210212,-
1235461,25013643,C770_RS26375,C770_RS26375,C770_GR4pD0125,-,-,-,3-oxoadipate:succinyl-CoA transferase subunit A,protein-coding,-,-,-,-,20171220,-
1235461,25013644,C770_RS26760,C770_RS26760,C770_GR4pD0204,-,-,-,amino acid ABC transporter,protein-coding,-,-,-,-,20171117,-
1235461,25013645,C770_RS32845,C770_RS32845,C770_GR4pD1426,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25013646,C770_RS33265,C770_RS33265,C770_GR4pD1510,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013647,C770_RS32185,C770_RS32185,C770_GR4pD1292,-,-,-,dihydroxyacetone kinase,protein-coding,-,-,-,-,20210123,-
1235461,25013648,C770_RS29620,C770_RS29620,C770_GR4pD0784,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25013649,C770_RS31050,C770_RS31050,C770_GR4pD1069,-,-,-,GcrA cell cycle regulator,protein-coding,-,-,-,-,20150715,-
1235461,25013650,C770_RS26475,C770_RS26475,C770_GR4pD0145,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20171220,-
1235461,25013651,C770_RS30670,C770_RS30670,-,-,-,-,ABC transporter ATP-binding protein,pseudo,-,-,-,-,20150714,-
1235461,25013652,C770_RS32295,C770_RS32295,C770_GR4pD1315,-,-,-,spermidine/putrescine ABC transporter ATP-binding subunit,protein-coding,-,-,-,-,20160827,-
1235461,25013653,C770_RS32505,C770_RS32505,C770_GR4pD1357,-,-,-,glycosyltransferase,protein-coding,-,-,-,-,20171220,-
1235461,25013654,C770_RS30005,C770_RS30005,C770_GR4pD0860,-,-,-,amine acid ABC transporter permease 3-TM region His/Glu/Gln/Arg/opine family,protein-coding,-,-,-,-,20160827,-
1235461,25013655,C770_RS28250,C770_RS28250,C770_GR4pD0509,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20151028,-
1235461,25013656,C770_RS30660,C770_RS30660,C770_GR4pD0990,-,-,-,Sugar (pentulose and hexulose) kinase,protein-coding,-,-,-,-,20210212,-
1235461,25013657,C770_RS29680,C770_RS29680,C770_GR4pD0796,-,-,-,phosphoribosyltransferase,protein-coding,-,-,-,-,20160813,-
1235461,25013658,C770_RS27890,C770_RS27890,C770_GR4pD0438,-,-,-,hydrolase or acyltransferase (alpha/beta hydrolase superfamily),protein-coding,-,-,-,-,20170906,-
1235461,25013659,C770_RS27750,C770_RS27750,C770_GR4pD0409,-,-,-,cysteine protease,protein-coding,-,-,-,-,20170906,-
1235461,25013660,C770_RS26405,C770_RS26405,C770_GR4pD0131,-,-,-,4-hydroxyphenylpyruvate dioxygenase,protein-coding,-,-,-,-,20171220,-
1235461,25013661,C770_RS29185,C770_RS29185,C770_GR4pD0693,-,-,-,glycosyl transferase,protein-coding,-,-,-,-,20200926,-
1235461,25013662,C770_RS30965,C770_RS30965,C770_GR4pD1053,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25013663,C770_RS32040,C770_RS32040,C770_GR4pD1266,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25013664,C770_RS31045,C770_RS31045,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25013665,C770_RS29200,C770_RS29200,C770_GR4pD0696,-,-,-,glycosyl transferase,protein-coding,-,-,-,-,20200905,-
1235461,25013666,C770_RS30060,C770_RS30060,C770_GR4pD0871,-,-,-,enoyl-CoA hydratase,protein-coding,-,-,-,-,20201003,-
1235461,25013667,C770_RS26395,C770_RS26395,C770_GR4pD0129,-,-,-,4-hydroxybenzoate 3-monooxygenase,protein-coding,-,-,-,-,20171220,-
1235461,25013668,C770_RS31350,C770_RS31350,C770_GR4pD1128,-,-,-,3-ketoacyl-ACP reductase,protein-coding,-,-,-,-,20180124,-
1235461,25013669,C770_RS26895,C770_RS26895,C770_GR4pD0230,-,-,-,2-hydroxy-3-oxopropionate reductase,protein-coding,-,-,-,-,20160827,-
1235461,25013670,ggt,C770_RS26385,C770_GR4pD0127,-,-,-,gamma-glutamyltranspeptidase,protein-coding,-,-,-,-,20150714,-
1235461,25013671,C770_RS31005,C770_RS31005,-,-,-,-,transposase,protein-coding,-,-,-,-,20160924,-
1235461,25013672,C770_RS31345,C770_RS31345,C770_GR4pD1127,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25013673,C770_RS26995,C770_RS26995,C770_GR4pD0250,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20170908,-
1235461,25013674,C770_RS31125,C770_RS31125,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25013675,C770_RS29205,C770_RS29205,C770_GR4pD0697,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013676,C770_RS32275,C770_RS32275,C770_GR4pD1311,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25013677,C770_RS29250,C770_RS29250,C770_GR4pD0706,-,-,-,multidrug resistance efflux pump,protein-coding,-,-,-,-,20170906,-
1235461,25013678,C770_RS32565,C770_RS32565,C770_GR4pD1369,-,-,-,nutrient deprivation-induced protein,protein-coding,-,-,-,-,20210417,-
1235461,25013679,C770_RS33370,C770_RS33370,C770_GR4pD1535,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25013680,C770_RS33360,C770_RS33360,C770_GR4pD1530,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013681,C770_RS27615,C770_RS27615,-,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25013682,C770_RS29405,C770_RS29405,C770_GR4pD0737,-,-,-,phosphonate ABC transporter permease,protein-coding,-,-,-,-,20151028,-
1235461,25013683,C770_RS29735,C770_RS29735,C770_GR4pD0807,-,-,-,ABC transporter ATPase,protein-coding,-,-,-,-,20171220,-
1235461,25013684,C770_RS33330,C770_RS33330,C770_GR4pD1524,-,-,-,Arabinose efflux permease,protein-coding,-,-,-,-,20170908,-
1235461,25013685,C770_RS31470,C770_RS31470,C770_GR4pD1152,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20200905,-
1235461,25013686,C770_RS31065,C770_RS31065,C770_GR4pD1071,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210116,-
1235461,25013687,C770_RS28970,C770_RS28970,C770_GR4pD0649,-,-,-,ribonuclease,protein-coding,-,-,-,-,20171220,-
1235461,25013688,C770_RS26935,C770_RS26935,C770_GR4pD0238,-,-,-,sugar ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20201010,-
1235461,25013689,C770_RS29730,C770_RS29730,C770_GR4pD0806,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25013690,C770_RS29085,C770_RS29085,C770_GR4pD0672,-,-,-,transporter,protein-coding,-,-,-,-,20210417,-
1235461,25013691,nadE,C770_RS27035,C770_GR4pD0259,-,-,-,NAD+ synthetase,protein-coding,-,-,-,-,20160827,-
1235461,25013692,C770_RS30995,C770_RS30995,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013693,C770_RS29930,C770_RS29930,C770_GR4pD0845,-,-,-,histidinol phosphatase,protein-coding,-,-,-,-,20210424,-
1235461,25013694,C770_RS29910,C770_RS29910,C770_GR4pD0841,-,-,-,glycosyltransferase,protein-coding,-,-,-,-,20210417,-
1235461,25013695,C770_RS29080,C770_RS29080,C770_GR4pD0671,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013696,C770_RS33185,C770_RS33185,C770_GR4pD1492,-,-,-,dehydrogenase,protein-coding,-,-,-,-,20210212,-
1235461,25013697,C770_RS29190,C770_RS29190,C770_GR4pD0694,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25013698,C770_RS25770,C770_RS25770,C770_GR4pD0002,-,-,-,plasmid partitioning protein RepB,protein-coding,-,-,-,-,20160827,-
1235461,25013699,C770_RS26465,C770_RS26465,C770_GR4pD0143,-,-,-,sulfonate ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20171117,-
1235461,25013700,C770_RS31245,C770_RS31245,C770_GR4pD1108,-,-,-,GntR family transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25013701,C770_RS29070,C770_RS29070,C770_GR4pD0669,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013702,C770_RS29260,C770_RS29260,C770_GR4pD0708,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25013703,C770_RS29145,C770_RS29145,C770_GR4pD0685,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25013704,C770_RS30740,C770_RS30740,-,-,-,-,nucleotidyltransferase,pseudo,-,-,-,-,20150714,-
1235461,25013705,C770_RS26980,C770_RS26980,C770_GR4pD0247,-,-,-,sugar ABC transporter ATPase,protein-coding,-,-,-,-,20170906,-
1235461,25013706,C770_RS29400,C770_RS29400,C770_GR4pD0736,-,-,-,phosphonate ABC transporter permease,protein-coding,-,-,-,-,20171025,-
1235461,25013707,C770_RS26810,C770_RS26810,-,-,-,-,antitoxin,pseudo,-,-,-,-,20150714,-
1235461,25013708,C770_RS31290,C770_RS31290,C770_GR4pD1117,-,-,-,oxidoreductase (related to aryl-alcohol dehydrogenase),protein-coding,-,-,-,-,20150715,-
1235461,25013709,C770_RS29130,C770_RS29130,C770_GR4pD0682,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25013710,C770_RS29455,C770_RS29455,C770_GR4pD0749,-,-,-,urocanate hydratase,protein-coding,-,-,-,-,20150926,-
1235461,25013711,C770_RS26670,C770_RS26670,C770_GR4pD0185,-,-,-,C4-dicarboxylate ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25013712,C770_RS29100,C770_RS29100,C770_GR4pD0676,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013713,C770_RS27090,C770_RS27090,C770_GR4pD0270,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013714,C770_RS32415,C770_RS32415,C770_GR4pD1339,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25013715,C770_RS33520,C770_RS33520,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25013716,C770_RS28960,C770_RS28960,C770_GR4pD0647,-,-,-,isochorismatase,protein-coding,-,-,-,-,20200905,-
1235461,25013717,C770_RS30415,C770_RS30415,C770_GR4pD0944,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25013718,C770_RS32310,C770_RS32310,C770_GR4pD1318,-,-,-,peroxidase,protein-coding,-,-,-,-,20150715,-
1235461,25013719,C770_RS27885,C770_RS27885,C770_GR4pD0437,-,-,-,NADH dehydrogenase FAD-containing subunit,protein-coding,-,-,-,-,20160827,-
1235461,25013720,C770_RS32285,C770_RS32285,C770_GR4pD1313,-,-,-,spermidine/putrescine ABC transporter permease component,protein-coding,-,-,-,-,20160827,-
1235461,25013721,C770_RS27510,C770_RS27510,C770_GR4pD0358,-,-,-,"dTDP-4-dehydrorhamnose 3,5-epimerase",protein-coding,-,-,-,-,20201026,-
1235461,25013722,C770_RS28585,C770_RS28585,C770_GR4pD0574,-,-,-,Usg family protein,protein-coding,-,-,-,-,20171220,-
1235461,25013723,C770_RS32495,C770_RS32495,C770_GR4pD1355,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
1235461,25013724,C770_RS29180,C770_RS29180,C770_GR4pD0692,-,-,-,methyltransferase,protein-coding,-,-,-,-,20210417,-
1235461,25013725,C770_RS33295,C770_RS33295,C770_GR4pD1517,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20210417,-
1235461,25013726,C770_RS29035,C770_RS29035,C770_GR4pD0662,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25013727,C770_RS31080,C770_RS31080,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25013728,C770_RS29830,C770_RS29830,C770_GR4pD0825,-,-,-,Sulfotransferase,protein-coding,-,-,-,-,20160827,-
1235461,25013729,C770_RS29105,C770_RS29105,C770_GR4pD0677,-,-,-,dTDP-4-dehydrorhamnose reductase,protein-coding,-,-,-,-,20171117,-
1235461,25013730,C770_RS33325,C770_RS33325,C770_GR4pD1523,-,-,-,sugar ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20160827,-
1235461,25013731,C770_RS26470,C770_RS26470,C770_GR4pD0144,-,-,-,amino acid-binding protein,protein-coding,-,-,-,-,20171117,-
1235461,25013732,C770_RS29655,C770_RS29655,C770_GR4pD0791,-,-,-,5-hydroxyisourate hydrolase 1,protein-coding,-,-,-,-,20171117,-
1235461,25013733,C770_RS32280,C770_RS32280,C770_GR4pD1312,-,-,-,spermidine/putrescine ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20150714,-
1235461,25013734,C770_RS29370,C770_RS29370,C770_GR4pD0730,-,-,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,-,20150714,-
1235461,25013735,C770_RS28270,C770_RS28270,C770_GR4pD0512,-,-,-,succinoglycan biosynthesis protein exow,protein-coding,-,-,-,-,20210417,-
1235461,25013736,C770_RS26920,C770_RS26920,C770_GR4pD0235,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25013737,C770_RS32265,C770_RS32265,C770_GR4pD1309,-,-,-,permease,protein-coding,-,-,-,-,20210417,-
1235461,25013738,C770_RS29235,C770_RS29235,C770_GR4pD0703,-,-,-,regulator,protein-coding,-,-,-,-,20210116,-
1235461,25013739,C770_RS29420,C770_RS29420,C770_GR4pD0740,-,-,-,"phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN",protein-coding,-,-,-,-,20160827,-
1235461,25013740,C770_RS26955,C770_RS26955,C770_GR4pD0242,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25013741,C770_RS32290,C770_RS32290,C770_GR4pD1314,-,-,-,spermidine/putrescine ABC transporter permease,protein-coding,-,-,-,-,20171220,-
1235461,25013742,C770_RS26750,C770_RS26750,C770_GR4pD0202,-,-,-,methylated-DNA--protein-cysteine methyltransferase,protein-coding,-,-,-,-,20171220,-
1235461,25013743,C770_RS30425,C770_RS30425,C770_GR4pD0946,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25013744,C770_RS28285,C770_RS28285,C770_GR4pD0515,-,-,-,exopolysaccharide production repressor protein,protein-coding,-,-,-,-,20210417,-
1235461,25013745,C770_RS32515,C770_RS32515,C770_GR4pD1359,-,-,-,SAM-dependent methyltransferase,protein-coding,-,-,-,-,20171117,-
1235461,25013746,C770_RS26960,C770_RS26960,C770_GR4pD0243,-,-,-,Ribulose-5-phosphate 4-epimerase and related epimerase and aldolase,protein-coding,-,-,-,-,20150715,-
1235461,25013747,C770_RS33335,C770_RS33335,C770_GR4pD1525,-,-,-,sulfate permease,protein-coding,-,-,-,-,20170908,-
1235461,25013748,C770_RS26765,C770_RS26765,C770_GR4pD0205,-,-,-,DMT transporter permease,protein-coding,-,-,-,-,20171220,-
1235461,25013749,C770_RS32510,C770_RS32510,C770_GR4pD1358,-,-,-,"dTDP-glucose 4,6-dehydratase",protein-coding,-,-,-,-,20171220,-
1235461,25013750,C770_RS26900,C770_RS26900,C770_GR4pD0231,-,-,-,glycerate kinase,protein-coding,-,-,-,-,20170906,-
1235461,25013751,C770_RS29005,C770_RS29005,C770_GR4pD0656,-,-,-,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 2,protein-coding,-,-,-,-,20171220,-
1235461,25013752,C770_RS31155,C770_RS31155,C770_GR4pD1087,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013753,C770_RS26970,C770_RS26970,C770_GR4pD0245,-,-,-,Nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20150715,-
1235461,25013754,C770_RS29040,C770_RS29040,C770_GR4pD0663,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20210129,-
1235461,25013755,C770_RS32420,C770_RS32420,C770_GR4pD1340,-,-,-,adenylate cyclase,protein-coding,-,-,-,-,20150715,-
1235461,25013756,C770_RS29470,C770_RS29470,C770_GR4pD0752,-,-,-,N-acetyl-beta-hexosaminidase,protein-coding,-,-,-,-,20160827,-
1235461,25013757,C770_RS29935,C770_RS29935,C770_GR4pD0846,-,-,-,asparagine synthase (glutamine-hydrolyzing),protein-coding,-,-,-,-,20210417,-
1235461,25013758,C770_RS29095,C770_RS29095,C770_GR4pD0674,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013759,C770_RS28100,C770_RS28100,C770_GR4pD0481,-,-,-,TRAP ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20150715,-
1235461,25013760,C770_RS28985,C770_RS28985,C770_GR4pD0652,-,-,-,C4-dicarboxylate ABC transporter,protein-coding,-,-,-,-,20171117,-
1235461,25013761,C770_RS31285,C770_RS31285,C770_GR4pD1116,-,-,-,Crp/Fnr family transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25013762,C770_RS26865,C770_RS26865,C770_GR4pD0224,-,-,-,DNA ligase D,protein-coding,-,-,-,-,20150715,-
1235461,25013763,araH,C770_RS31260,C770_GR4pD1111,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20171117,-
1235461,25013764,C770_RS28310,C770_RS28310,C770_GR4pD0520,-,-,-,UDP-glucose-4-epimerase,protein-coding,-,-,-,-,20170906,-
1235461,25013765,C770_RS26950,C770_RS26950,C770_GR4pD0241,-,-,-,3-hydroxyisobutyrate dehydrogenase,protein-coding,-,-,-,-,20171117,-
1235461,25013766,C770_RS29755,C770_RS29755,C770_GR4pD0811,-,-,-,membrane protein,protein-coding,-,-,-,-,20171220,-
1235461,25013767,C770_RS29165,C770_RS29165,C770_GR4pD0689,-,-,-,secretion protein HlyD,protein-coding,-,-,-,-,20201026,-
1235461,25013768,C770_RS28135,C770_RS28135,C770_GR4pD0488,-,-,-,Short-chain dehydrogenase of various substrate specificities,protein-coding,-,-,-,-,20170906,-
1235461,25013769,C770_RS26745,C770_RS26745,C770_GR4pD0201,-,-,-,3-methyladenine DNA glycosylase,protein-coding,-,-,-,-,20200905,-
1235461,25013770,C770_RS32180,C770_RS32180,-,-,-,-,dihydroxyacetone kinase,protein-coding,-,-,-,-,20160917,-
1235461,25013771,C770_RS26890,C770_RS26890,C770_GR4pD0229,-,-,-,hydroxypyruvate isomerase,protein-coding,-,-,-,-,20160827,-
1235461,25013772,C770_RS26410,C770_RS26410,C770_GR4pD0132,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25013773,C770_RS29720,C770_RS29720,C770_GR4pD0804,-,-,-,LacI family transcriptional regulator,protein-coding,-,-,-,-,20171117,-
1235461,25013774,C770_RS26945,C770_RS26945,C770_GR4pD0240,-,-,-,hydroxypyruvate isomerase,protein-coding,-,-,-,-,20170906,-
1235461,25013775,C770_RS29175,C770_RS29175,C770_GR4pD0691,-,-,-,glycosyl transferase family 2,protein-coding,-,-,-,-,20210417,-
1235461,25013776,C770_RS32250,C770_RS32250,C770_GR4pD1306,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20201010,-
1235461,25013777,C770_RS29245,C770_RS29245,C770_GR4pD0705,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,-,20170908,-
1235461,25013778,C770_RS32270,C770_RS32270,C770_GR4pD1310,-,-,-,ketopantoate reductase,protein-coding,-,-,-,-,20181215,-
1235461,25013779,C770_RS33375,C770_RS33375,C770_GR4pD1537,-,-,-,Retron-type reverse transcriptase,protein-coding,-,-,-,-,20201026,-
1235461,25013780,C770_RS29000,C770_RS29000,C770_GR4pD0655,-,-,-,GntR family transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25013781,C770_RS33495,C770_RS33495,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25013782,C770_RS29985,C770_RS29985,C770_GR4pD0856,-,-,-,sugar ABC transporter ATPase,protein-coding,-,-,-,-,20200905,-
1235461,25013783,C770_RS28440,C770_RS28440,C770_GR4pD0546,-,-,-,Sugar phosphate isomerase/epimerase,protein-coding,-,-,-,-,20170906,-
1235461,25013784,C770_RS29725,C770_RS29725,C770_GR4pD0805,-,-,-,nucleotide-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25013785,C770_RS29435,C770_RS29435,C770_GR4pD0745,-,-,-,DNA polymerase,protein-coding,-,-,-,-,20150714,-
1235461,25013786,C770_RS26775,C770_RS26775,C770_GR4pD0207,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25013787,C770_RS29390,C770_RS29390,C770_GR4pD0734,-,-,-,phosphonates import ATP-binding protein PhnC,protein-coding,-,-,-,-,20170906,-
1235461,25013788,C770_RS28890,C770_RS28890,C770_GR4pD0634,-,-,-,LacI family transcriptional regulator,protein-coding,-,-,-,-,20210129,-
1235461,25013789,C770_RS33250,C770_RS33250,C770_GR4pD1506,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25013790,C770_RS31000,C770_RS31000,C770_GR4pD1058,-,-,-,phospholipase,protein-coding,-,-,-,-,20171220,-
1235461,25013791,C770_RS30545,C770_RS30545,C770_GR4pD0966,-,-,-,D-alanine transporter,protein-coding,-,-,-,-,20150715,-
1235461,25013792,C770_RS32525,C770_RS32525,C770_GR4pD1361,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013793,C770_RS28715,C770_RS28715,C770_GR4pD0600,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20171117,-
1235461,25013794,C770_RS29025,C770_RS29025,C770_GR4pD0660,-,-,-,sugar ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20150715,-
1235461,25013795,C770_RS29900,C770_RS29900,C770_GR4pD0839,-,-,-,capsular biosynthesis protein,protein-coding,-,-,-,-,20210424,-
1235461,25013796,C770_RS31325,C770_RS31325,C770_GR4pD1123,-,-,-,DUF1127 domain-containing protein,protein-coding,-,-,-,-,20210417,-
1235461,25013797,C770_RS31150,C770_RS31150,C770_GR4pD1086,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25013798,C770_RS29650,C770_RS29650,C770_GR4pD0790,-,-,-,xanthine dehydrogenase small subunit,protein-coding,-,-,-,-,20160827,-
1235461,25013799,C770_RS30690,C770_RS30690,C770_GR4pD0997,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25013800,C770_RS32445,C770_RS32445,C770_GR4pD1345,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25013801,C770_RS33380,C770_RS33380,C770_GR4pD1541,-,-,-,Plasmid stabilization system protein,protein-coding,-,-,-,-,20150715,-
1235461,25013802,C770_RS28295,C770_RS28295,C770_GR4pD0517,-,-,-,sugar ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20210424,-
1235461,25013803,C770_RS30015,C770_RS30015,C770_GR4pD0862,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171117,-
1235461,25013804,C770_RS28145,C770_RS28145,C770_GR4pD0490,-,-,-,sugar ABC transporter ATPase,protein-coding,-,-,-,-,20201026,-
1235461,25013805,C770_RS25990,C770_RS25990,C770_GR4pD0046,-,-,-,sugar ABC transporter ATPase,protein-coding,-,-,-,-,20160827,-
1235461,25013806,C770_RS30605,C770_RS30605,C770_GR4pD0979,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20150714,-
1235461,25013807,C770_RS28225,C770_RS28225,C770_GR4pD0504,-,-,-,glycosyltransferase probably involved in cell wall biogenesis,protein-coding,-,-,-,-,20210417,-
1235461,25013808,C770_RS26500,C770_RS26500,C770_GR4pD0150,-,-,-,pilus assembly protein TadD,protein-coding,-,-,-,-,20160827,-
1235461,25013809,C770_RS33510,C770_RS33510,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25013810,C770_RS33170,C770_RS33170,C770_GR4pD1489,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25013811,C770_RS29965,C770_RS29965,C770_GR4pD0852,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,-,20160827,-
1235461,25013812,C770_RS27830,C770_RS27830,C770_GR4pD0425,-,-,-,Ureidoglycolate hydrolase,protein-coding,-,-,-,-,20150715,-
1235461,25013813,C770_RS31025,C770_RS31025,C770_GR4pD1064,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25013814,C770_RS32395,C770_RS32395,C770_GR4pD1335,-,-,-,"2,5-dioxovalerate dehydrogenase",protein-coding,-,-,-,-,20171220,-
1235461,25013815,phnK,C770_RS26555,C770_GR4pD0161,-,-,-,phosphonate C-P lyase system protein PhnK,protein-coding,-,-,-,-,20160827,-
1235461,25013816,C770_RS26925,C770_RS26925,C770_GR4pD0236,-,-,-,sugar ABC transporter ATPase,protein-coding,-,-,-,-,20150715,-
1235461,25013817,C770_RS29055,C770_RS29055,C770_GR4pD0666,-,-,-,carbon monoxide dehydrogenase middle subunit,protein-coding,-,-,-,-,20160827,-
1235461,25013818,C770_RS29640,C770_RS29640,C770_GR4pD0788,-,-,-,xanthine dehydrogenase accessory protein XdhC,protein-coding,-,-,-,-,20171117,-
1235461,25013819,C770_RS26785,C770_RS26785,C770_GR4pD0209,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20171117,-
1235461,25013820,C770_RS29605,C770_RS29605,C770_GR4pD0781,-,-,-,molecular chaperone Hsp20,protein-coding,-,-,-,-,20150714,-
1235461,25013821,C770_RS29030,C770_RS29030,C770_GR4pD0661,-,-,-,sugar ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20180124,-
1235461,25013822,C770_RS29745,C770_RS29745,C770_GR4pD0809,-,-,-,glycosyl transferase,protein-coding,-,-,-,-,20210116,-
1235461,25013823,C770_RS26940,C770_RS26940,C770_GR4pD0239,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25013824,C770_RS28990,C770_RS28990,C770_GR4pD0653,-,-,-,C4-dicarboxylate ABC transporter permease,protein-coding,-,-,-,-,20171117,-
1235461,25013825,C770_RS30815,C770_RS30815,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
