#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
242507,2674091,MGG_00839,MGG_00839,-,-,5,-,vacuolar protein sorting-associated protein 74,protein-coding,-,-,-,vacuolar protein sorting-associated protein 74,20200919,-
242507,12984875,MGG_17987,MGG_17987,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984876,MGG_15015,MGG_15015,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984877,MGG_17988,MGG_17988,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984878,MGG_17989,MGG_17989,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984879,MGG_17990,MGG_17990,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984880,MGG_17991,MGG_17991,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984881,MGG_17992,MGG_17992,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984882,MGG_17993,MGG_17993,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984883,MGG_17994,MGG_17994,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984884,MGG_15017,MGG_15017,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984885,MGG_15018,MGG_15018,-,-,7,-,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase 1",protein-coding,-,-,-,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase 1",20200919,-
242507,12984886,MGG_15019,MGG_15019,-,-,7,-,peroxisomal copper amine oxidase,protein-coding,-,-,-,peroxisomal copper amine oxidase,20200919,-
242507,12984887,MGG_15020,MGG_15020,-,-,7,-,amino acid permease,protein-coding,-,-,-,amino acid permease,20200919,-
242507,12984888,MGG_15021,MGG_15021,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984889,MGG_17995,MGG_17995,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984890,MGG_15022,MGG_15022,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984891,MGG_17996,MGG_17996,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984892,MGG_15023,MGG_15023,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984893,MGG_17997,MGG_17997,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984894,MGG_17998,MGG_17998,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984895,MGG_15024,MGG_15024,-,-,7,-,exosome complex exonuclease RRP43,protein-coding,-,-,-,exosome complex exonuclease RRP43,20200924,-
242507,12984896,MGG_15025,MGG_15025,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984897,MGG_17999,MGG_17999,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984898,MGG_15026,MGG_15026,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984899,MGG_18000,MGG_18000,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984900,MGG_18001,MGG_18001,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984901,MGG_20361,MGG_20361,-,-,7,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12984902,MGG_18002,MGG_18002,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984903,MGG_18003,MGG_18003,-,-,7,-,ATP synthase subunit D,protein-coding,-,-,-,ATP synthase subunit D,20200919,-
242507,12984904,MGG_18004,MGG_18004,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984905,MGG_20362,MGG_20362,-,-,7,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12984906,MGG_20302,MGG_20302,-,-,7,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984907,MGG_18005,MGG_18005,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984908,MGG_15027,MGG_15027,-,-,7,-,sulfate adenylyltransferase,protein-coding,-,-,-,sulfate adenylyltransferase,20210313,-
242507,12984909,MGG_18006,MGG_18006,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984910,MGG_18007,MGG_18007,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984911,MGG_18008,MGG_18008,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984912,MGG_18009,MGG_18009,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984913,MGG_18010,MGG_18010,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984914,MGG_18011,MGG_18011,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984915,MGG_15030,MGG_15030,-,-,7,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984916,MGG_16782,MGG_16782,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984917,MGG_16783,MGG_16783,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984918,MGG_16784,MGG_16784,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984919,MGG_16785,MGG_16785,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984920,MGG_16786,MGG_16786,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984921,MGG_16787,MGG_16787,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984922,MGG_15243,MGG_15243,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984923,MGG_16788,MGG_16788,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984924,MGG_16789,MGG_16789,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984925,MGG_16790,MGG_16790,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984926,MGG_16791,MGG_16791,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984927,MGG_16792,MGG_16792,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984928,MGG_16793,MGG_16793,-,-,3,-,actin-like protein,protein-coding,-,-,-,actin-like protein,20200919,-
242507,12984929,MGG_16794,MGG_16794,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984930,MGG_16795,MGG_16795,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984931,MGG_17454,MGG_17454,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984932,MGG_20240,MGG_20240,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984933,MGG_17455,MGG_17455,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984934,MGG_17456,MGG_17456,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984935,MGG_17457,MGG_17457,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984936,MGG_17458,MGG_17458,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984937,MGG_20241,MGG_20241,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984938,MGG_17459,MGG_17459,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984939,MGG_17460,MGG_17460,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984940,MGG_17461,MGG_17461,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984941,MGG_17462,MGG_17462,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984942,MGG_17463,MGG_17463,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984943,MGG_17464,MGG_17464,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984944,MGG_17465,MGG_17465,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984945,MGG_20242,MGG_20242,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984946,MGG_17466,MGG_17466,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984947,MGG_15109,MGG_15109,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984948,MGG_16796,MGG_16796,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984949,MGG_16797,MGG_16797,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984950,MGG_16798,MGG_16798,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984951,MGG_16799,MGG_16799,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984952,MGG_15110,MGG_15110,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984953,MGG_15111,MGG_15111,-,-,3,-,CutC family protein,protein-coding,-,-,-,CutC family protein,20200919,-
242507,12984954,MGG_16800,MGG_16800,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984955,MGG_16801,MGG_16801,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984956,MGG_16802,MGG_16802,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984957,MGG_16803,MGG_16803,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984958,MGG_20143,MGG_20143,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984959,MGG_16804,MGG_16804,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984960,MGG_16805,MGG_16805,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984961,MGG_16806,MGG_16806,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984962,MGG_15112,MGG_15112,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984963,MGG_16807,MGG_16807,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984964,MGG_16808,MGG_16808,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984965,MGG_16809,MGG_16809,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12984966,MGG_16810,MGG_16810,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984967,MGG_16811,MGG_16811,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984968,MGG_16812,MGG_16812,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984969,MGG_16813,MGG_16813,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984970,MGG_17467,MGG_17467,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984971,MGG_17468,MGG_17468,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984972,MGG_17469,MGG_17469,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984973,MGG_17470,MGG_17470,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984974,MGG_17471,MGG_17471,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984975,MGG_17472,MGG_17472,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984976,MGG_17473,MGG_17473,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984977,MGG_17474,MGG_17474,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984978,MGG_17475,MGG_17475,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984979,MGG_20243,MGG_20243,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984980,MGG_17476,MGG_17476,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984981,MGG_17477,MGG_17477,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984982,MGG_20244,MGG_20244,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984983,MGG_17478,MGG_17478,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984984,MGG_20355,MGG_20355,-,-,5,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12984985,MGG_20245,MGG_20245,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984986,MGG_20246,MGG_20246,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12984987,MGG_17479,MGG_17479,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12984988,MGG_15114,MGG_15114,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12984989,MGG_16814,MGG_16814,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984990,MGG_15115,MGG_15115,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984991,MGG_16815,MGG_16815,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984992,MGG_16816,MGG_16816,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984993,MGG_16817,MGG_16817,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984994,MGG_16818,MGG_16818,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984995,MGG_16819,MGG_16819,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984996,MGG_16820,MGG_16820,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12984997,MGG_20338,MGG_20338,-,-,3,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12984998,MGG_16821,MGG_16821,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12984999,MGG_20144,MGG_20144,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985000,MGG_16822,MGG_16822,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985001,MGG_17480,MGG_17480,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985002,MGG_17481,MGG_17481,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985003,MGG_17482,MGG_17482,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985004,MGG_17483,MGG_17483,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985005,MGG_17484,MGG_17484,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985006,MGG_17485,MGG_17485,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985007,MGG_17486,MGG_17486,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985008,MGG_17487,MGG_17487,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985009,MGG_17488,MGG_17488,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985010,MGG_17489,MGG_17489,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985011,MGG_20247,MGG_20247,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985012,MGG_20248,MGG_20248,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985013,MGG_17490,MGG_17490,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985014,MGG_17491,MGG_17491,-,-,5,-,dimethyladenosine transferase,protein-coding,-,-,-,dimethyladenosine transferase,20200919,-
242507,12985015,MGG_20339,MGG_20339,-,-,3,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12985016,MGG_16823,MGG_16823,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985017,MGG_16824,MGG_16824,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985018,MGG_16825,MGG_16825,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985019,MGG_16826,MGG_16826,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985020,MGG_20145,MGG_20145,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985021,MGG_16827,MGG_16827,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985022,MGG_16828,MGG_16828,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985023,MGG_16829,MGG_16829,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985024,MGG_16830,MGG_16830,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985025,MGG_16831,MGG_16831,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985026,MGG_15117,MGG_15117,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985027,MGG_15118,MGG_15118,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985028,MGG_16832,MGG_16832,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985029,MGG_16833,MGG_16833,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985030,MGG_16834,MGG_16834,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985031,MGG_16835,MGG_16835,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985032,MGG_16836,MGG_16836,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985033,MGG_15119,MGG_15119,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985034,MGG_17492,MGG_17492,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985035,MGG_17493,MGG_17493,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985036,MGG_20249,MGG_20249,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985037,MGG_17494,MGG_17494,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985038,MGG_20250,MGG_20250,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985039,MGG_20251,MGG_20251,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985040,MGG_20252,MGG_20252,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985041,MGG_17495,MGG_17495,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985042,MGG_17496,MGG_17496,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985043,MGG_17497,MGG_17497,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985044,MGG_17498,MGG_17498,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985045,MGG_17499,MGG_17499,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985046,MGG_17500,MGG_17500,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985047,MGG_17501,MGG_17501,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985048,MGG_17502,MGG_17502,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985049,MGG_17503,MGG_17503,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985050,MGG_20253,MGG_20253,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985051,MGG_17504,MGG_17504,-,-,5,-,iron sulfur assembly protein 1,protein-coding,-,-,-,iron sulfur assembly protein 1,20200919,-
242507,12985052,MGG_17505,MGG_17505,-,-,5,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20200919,-
242507,12985053,MGG_20254,MGG_20254,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985054,MGG_17506,MGG_17506,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985055,MGG_17507,MGG_17507,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985056,MGG_17508,MGG_17508,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985057,MGG_17509,MGG_17509,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985058,MGG_17510,MGG_17510,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985059,MGG_17511,MGG_17511,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985060,MGG_17512,MGG_17512,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985061,MGG_16837,MGG_16837,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985062,MGG_16838,MGG_16838,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985063,MGG_16839,MGG_16839,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985064,MGG_20146,MGG_20146,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985065,MGG_20147,MGG_20147,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985066,MGG_15120,MGG_15120,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985067,MGG_16840,MGG_16840,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985068,MGG_16841,MGG_16841,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985069,MGG_16842,MGG_16842,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985070,MGG_16843,MGG_16843,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985071,MGG_16844,MGG_16844,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985072,MGG_16845,MGG_16845,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985073,MGG_16846,MGG_16846,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985074,MGG_16847,MGG_16847,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985075,MGG_20148,MGG_20148,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985076,MGG_17513,MGG_17513,-,-,5,-,delta-1-pyrroline-5-carboxylate dehydrogenase,protein-coding,-,-,-,delta-1-pyrroline-5-carboxylate dehydrogenase,20200919,-
242507,12985077,MGG_17514,MGG_17514,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985078,MGG_17515,MGG_17515,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985079,MGG_17516,MGG_17516,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985080,MGG_17517,MGG_17517,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985081,MGG_17518,MGG_17518,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985082,MGG_17519,MGG_17519,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985083,MGG_17520,MGG_17520,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985084,MGG_20255,MGG_20255,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985085,MGG_17521,MGG_17521,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985086,MGG_17522,MGG_17522,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985087,MGG_20256,MGG_20256,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985088,MGG_17523,MGG_17523,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985089,MGG_17524,MGG_17524,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985090,MGG_17525,MGG_17525,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985091,MGG_17526,MGG_17526,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985092,MGG_17527,MGG_17527,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985093,MGG_16848,MGG_16848,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985094,MGG_16849,MGG_16849,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
