#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
83462,55635504,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Myxococcus exiguus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200622,-
83462,64082593,JYJ95_RS32570,JYJ95_RS32570,JYJ95_32575,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,protein-coding,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,20210422,-
83462,64082594,JYJ95_RS32575,JYJ95_RS32575,JYJ95_32580,-,-,-,MaoC family dehydratase,protein-coding,-,-,-,MaoC family dehydratase,20210426,-
83462,64082595,JYJ95_RS32580,JYJ95_RS32580,JYJ95_32585,-,-,-,dihydrodipicolinate reductase,protein-coding,-,-,-,dihydrodipicolinate reductase,20210422,-
83462,64082596,JYJ95_RS32585,JYJ95_RS32585,JYJ95_32590,-,-,-,HD domain-containing protein,protein-coding,-,-,-,HD domain-containing protein,20210422,-
83462,64082597,JYJ95_RS32590,JYJ95_RS32590,JYJ95_32595,-,-,-,peptidylprolyl isomerase,protein-coding,-,-,-,peptidylprolyl isomerase,20210422,-
83462,64082598,JYJ95_RS32595,JYJ95_RS32595,JYJ95_32600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082599,JYJ95_RS32600,JYJ95_RS32600,JYJ95_32605,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210422,-
83462,64082600,JYJ95_RS32605,JYJ95_RS32605,JYJ95_32610,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20210422,-
83462,64082601,JYJ95_RS32610,JYJ95_RS32610,JYJ95_32615,-,-,-,DEAD/DEAH box helicase family protein,protein-coding,-,-,-,DEAD/DEAH box helicase family protein,20210422,-
83462,64082602,JYJ95_RS32615,JYJ95_RS32615,JYJ95_32620,-,-,-,Smr/MutS family protein,protein-coding,-,-,-,Smr/MutS family protein,20210422,-
83462,64082603,JYJ95_RS32620,JYJ95_RS32620,JYJ95_32625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082604,JYJ95_RS32625,JYJ95_RS32625,JYJ95_32630,-,-,-,DUF72 domain-containing protein,protein-coding,-,-,-,DUF72 domain-containing protein,20210422,-
83462,64082605,JYJ95_RS32630,JYJ95_RS32630,JYJ95_32635,-,-,-,PAS domain-containing protein,protein-coding,-,-,-,PAS domain-containing protein,20210422,-
83462,64082606,JYJ95_RS32635,JYJ95_RS32635,JYJ95_32640,-,-,-,chemotaxis protein CheW,protein-coding,-,-,-,chemotaxis protein CheW,20210422,-
83462,64082607,JYJ95_RS32640,JYJ95_RS32640,JYJ95_32645,-,-,-,chemotaxis protein CheW,protein-coding,-,-,-,chemotaxis protein CheW,20210422,-
83462,64082608,JYJ95_RS32645,JYJ95_RS32645,JYJ95_32650,-,-,-,PAS domain-containing protein,protein-coding,-,-,-,PAS domain-containing protein,20210422,-
83462,64082609,JYJ95_RS32650,JYJ95_RS32650,JYJ95_32655,-,-,-,AarF/ABC1/UbiB kinase family protein,protein-coding,-,-,-,AarF/ABC1/UbiB kinase family protein,20210422,-
83462,64082610,JYJ95_RS32655,JYJ95_RS32655,JYJ95_32660,-,-,-,antibiotic biosynthesis monooxygenase,protein-coding,-,-,-,antibiotic biosynthesis monooxygenase,20210422,-
83462,64082611,cheB,JYJ95_RS32660,JYJ95_32665,-,-,-,chemotaxis-specific protein-glutamate methyltransferase CheB,protein-coding,-,-,-,chemotaxis-specific protein-glutamate methyltransferase CheB,20210422,-
83462,64082612,JYJ95_RS32665,JYJ95_RS32665,JYJ95_32670,-,-,-,protein-glutamate O-methyltransferase CheR,protein-coding,-,-,-,protein-glutamate O-methyltransferase CheR,20210422,-
83462,64082613,JYJ95_RS32670,JYJ95_RS32670,JYJ95_32675,-,-,-,YegS/Rv2252/BmrU family lipid kinase,protein-coding,-,-,-,YegS/Rv2252/BmrU family lipid kinase,20210422,-
83462,64082614,JYJ95_RS32675,JYJ95_RS32675,JYJ95_32680,-,-,-,Fic family protein,protein-coding,-,-,-,Fic family protein,20210422,-
83462,64082615,JYJ95_RS32680,JYJ95_RS32680,JYJ95_32685,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082616,JYJ95_RS32685,JYJ95_RS32685,JYJ95_32690,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082617,JYJ95_RS32690,JYJ95_RS32690,JYJ95_32695,-,-,-,Hsp20 family protein,protein-coding,-,-,-,Hsp20 family protein,20210422,-
83462,64082618,JYJ95_RS32695,JYJ95_RS32695,JYJ95_32700,-,-,-,PhzF family phenazine biosynthesis isomerase,protein-coding,-,-,-,PhzF family phenazine biosynthesis isomerase,20210422,-
83462,64082619,JYJ95_RS32700,JYJ95_RS32700,JYJ95_32705,-,-,-,DUF481 domain-containing protein,protein-coding,-,-,-,DUF481 domain-containing protein,20210422,-
83462,64082620,proC,JYJ95_RS32705,JYJ95_32710,-,-,-,pyrroline-5-carboxylate reductase,protein-coding,-,-,-,pyrroline-5-carboxylate reductase,20210422,-
83462,64082621,JYJ95_RS32710,JYJ95_RS32710,JYJ95_32715,-,-,-,ArsR family transcriptional regulator,protein-coding,-,-,-,ArsR family transcriptional regulator,20210422,-
83462,64082622,JYJ95_RS32715,JYJ95_RS32715,JYJ95_32720,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210422,-
83462,64082623,JYJ95_RS32720,JYJ95_RS32720,JYJ95_32725,-,-,-,antibiotic biosynthesis monooxygenase,protein-coding,-,-,-,antibiotic biosynthesis monooxygenase,20210422,-
83462,64082624,JYJ95_RS32725,JYJ95_RS32725,JYJ95_32730,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082625,JYJ95_RS32730,JYJ95_RS32730,JYJ95_32735,-,-,-,ERAP1-like C-terminal domain-containing protein,protein-coding,-,-,-,ERAP1-like C-terminal domain-containing protein,20210422,-
83462,64082626,JYJ95_RS32735,JYJ95_RS32735,JYJ95_32740,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082627,JYJ95_RS32740,JYJ95_RS32740,JYJ95_32745,-,-,-,PKD domain-containing protein,protein-coding,-,-,-,PKD domain-containing protein,20210422,-
83462,64082628,JYJ95_RS32745,JYJ95_RS32745,JYJ95_32750,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210424,-
83462,64082629,JYJ95_RS32750,JYJ95_RS32750,JYJ95_32755,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64082630,JYJ95_RS32755,JYJ95_RS32755,JYJ95_32760,-,-,-,aromatic amino acid hydroxylase,protein-coding,-,-,-,aromatic amino acid hydroxylase,20210422,-
83462,64082631,JYJ95_RS32760,JYJ95_RS32760,JYJ95_32765,-,-,-,LysM peptidoglycan-binding domain-containing protein,protein-coding,-,-,-,LysM peptidoglycan-binding domain-containing protein,20210422,-
83462,64082632,JYJ95_RS32765,JYJ95_RS32765,JYJ95_32770,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082633,JYJ95_RS32770,JYJ95_RS32770,JYJ95_32775,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082634,JYJ95_RS32775,JYJ95_RS32775,JYJ95_32780,-,-,-,HmuY family protein,protein-coding,-,-,-,HmuY family protein,20210422,-
83462,64082635,JYJ95_RS32780,JYJ95_RS32780,JYJ95_32785,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082636,JYJ95_RS32785,JYJ95_RS32785,JYJ95_32790,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082637,JYJ95_RS32790,JYJ95_RS32790,JYJ95_32795,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082638,nadC,JYJ95_RS32795,JYJ95_32800,-,-,-,carboxylating nicotinate-nucleotide diphosphorylase,protein-coding,-,-,-,carboxylating nicotinate-nucleotide diphosphorylase,20210424,-
83462,64082639,JYJ95_RS32800,JYJ95_RS32800,JYJ95_32805,-,-,-,valine--tRNA ligase,protein-coding,-,-,-,valine--tRNA ligase,20210422,-
83462,64082640,JYJ95_RS32805,JYJ95_RS32805,JYJ95_32810,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
83462,64082641,JYJ95_RS32810,JYJ95_RS32810,JYJ95_32815,-,-,-,chemotaxis protein CheW,protein-coding,-,-,-,chemotaxis protein CheW,20210422,-
83462,64082642,JYJ95_RS32815,JYJ95_RS32815,JYJ95_32820,-,-,-,diguanylate cyclase,protein-coding,-,-,-,diguanylate cyclase,20210422,-
83462,64082643,JYJ95_RS32820,JYJ95_RS32820,JYJ95_32825,-,-,-,demethoxyubiquinone hydroxylase family protein,protein-coding,-,-,-,demethoxyubiquinone hydroxylase family protein,20210422,-
83462,64082644,sinK,JYJ95_RS32825,JYJ95_32830,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
83462,64082645,groL,JYJ95_RS32830,JYJ95_32835,-,-,-,chaperonin GroEL,protein-coding,-,-,-,chaperonin GroEL,20210424,-
83462,64082646,JYJ95_RS32835,JYJ95_RS32835,JYJ95_32840,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210424,-
83462,64082647,JYJ95_RS32840,JYJ95_RS32840,JYJ95_32845,-,-,-,metallopeptidase family protein,protein-coding,-,-,-,metallopeptidase family protein,20210422,-
83462,64082648,JYJ95_RS32845,JYJ95_RS32845,JYJ95_32850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082649,JYJ95_RS32850,JYJ95_RS32850,JYJ95_32855,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082650,JYJ95_RS32855,JYJ95_RS32855,JYJ95_32860,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210422,-
83462,64082651,JYJ95_RS32860,JYJ95_RS32860,JYJ95_32865,-,-,-,tRNA,tRNA,-,-,-,-,20210422,-
83462,64082652,JYJ95_RS32865,JYJ95_RS32865,JYJ95_32870,-,-,-,DUF2381 family protein,protein-coding,-,-,-,DUF2381 family protein,20210422,-
83462,64082653,JYJ95_RS32870,JYJ95_RS32870,JYJ95_32875,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64082654,JYJ95_RS32875,JYJ95_RS32875,JYJ95_32880,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64082655,JYJ95_RS32880,JYJ95_RS32880,JYJ95_32885,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64082656,JYJ95_RS32885,JYJ95_RS32885,JYJ95_32890,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082657,JYJ95_RS32890,JYJ95_RS32890,JYJ95_32895,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082658,JYJ95_RS32895,JYJ95_RS32895,JYJ95_32900,-,-,-,DUF2019 domain-containing protein,protein-coding,-,-,-,DUF2019 domain-containing protein,20210422,-
83462,64082659,JYJ95_RS32900,JYJ95_RS32900,JYJ95_32905,-,-,-,acyltransferase family protein,protein-coding,-,-,-,acyltransferase family protein,20210422,-
83462,64082660,JYJ95_RS32905,JYJ95_RS32905,JYJ95_32910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082661,JYJ95_RS32910,JYJ95_RS32910,JYJ95_32915,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082662,JYJ95_RS32915,JYJ95_RS32915,JYJ95_32920,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082663,JYJ95_RS32920,JYJ95_RS32920,JYJ95_32925,-,-,-,PIG-L family deacetylase,protein-coding,-,-,-,PIG-L family deacetylase,20210422,-
83462,64082664,JYJ95_RS32925,JYJ95_RS32925,JYJ95_32930,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210422,-
83462,64082665,JYJ95_RS32930,JYJ95_RS32930,JYJ95_32935,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210422,-
83462,64082666,JYJ95_RS32935,JYJ95_RS32935,JYJ95_32940,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210422,-
83462,64082667,JYJ95_RS32940,JYJ95_RS32940,JYJ95_32945,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082668,JYJ95_RS32945,JYJ95_RS32945,JYJ95_32950,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210422,-
83462,64082669,JYJ95_RS32950,JYJ95_RS32950,JYJ95_32955,-,-,-,alkaline phosphatase family protein,protein-coding,-,-,-,alkaline phosphatase family protein,20210422,-
83462,64082670,JYJ95_RS32955,JYJ95_RS32955,JYJ95_32960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082671,JYJ95_RS32960,JYJ95_RS32960,JYJ95_32965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082672,JYJ95_RS32965,JYJ95_RS32965,JYJ95_32970,-,-,-,sigma 54-interacting transcriptional regulator,protein-coding,-,-,-,sigma 54-interacting transcriptional regulator,20210422,-
83462,64082673,JYJ95_RS32970,JYJ95_RS32970,JYJ95_32975,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082674,JYJ95_RS32975,JYJ95_RS32975,JYJ95_32980,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210422,-
83462,64082675,JYJ95_RS32980,JYJ95_RS32980,JYJ95_32985,-,-,-,WecB/TagA/CpsF family glycosyltransferase,protein-coding,-,-,-,WecB/TagA/CpsF family glycosyltransferase,20210422,-
83462,64082676,JYJ95_RS32985,JYJ95_RS32985,JYJ95_32990,-,-,-,oligosaccharide flippase family protein,protein-coding,-,-,-,oligosaccharide flippase family protein,20210422,-
83462,64082677,JYJ95_RS32990,JYJ95_RS32990,JYJ95_32995,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210422,-
83462,64082678,serC,JYJ95_RS32995,JYJ95_33000,-,-,-,3-phosphoserine/phosphohydroxythreonine transaminase,protein-coding,-,-,-,3-phosphoserine/phosphohydroxythreonine transaminase,20210422,-
83462,64082679,JYJ95_RS33000,JYJ95_RS33000,JYJ95_33005,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210422,-
83462,64082680,JYJ95_RS33005,JYJ95_RS33005,JYJ95_33010,-,-,-,SMP-30/gluconolactonase/LRE family protein,protein-coding,-,-,-,SMP-30/gluconolactonase/LRE family protein,20210422,-
83462,64082681,JYJ95_RS33010,JYJ95_RS33010,JYJ95_33015,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64082682,JYJ95_RS33015,JYJ95_RS33015,JYJ95_33020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082683,JYJ95_RS33020,JYJ95_RS33020,JYJ95_33025,-,-,-,superoxide dismutase,protein-coding,-,-,-,superoxide dismutase,20210424,-
83462,64082684,JYJ95_RS33025,JYJ95_RS33025,JYJ95_33030,-,-,-,flavin reductase,protein-coding,-,-,-,flavin reductase,20210422,-
83462,64082685,JYJ95_RS33030,JYJ95_RS33030,JYJ95_33035,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210422,-
83462,64082686,JYJ95_RS33035,JYJ95_RS33035,JYJ95_33040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082687,JYJ95_RS33040,JYJ95_RS33040,JYJ95_33045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082688,JYJ95_RS33045,JYJ95_RS33045,JYJ95_33050,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082689,JYJ95_RS33050,JYJ95_RS33050,JYJ95_33055,-,-,-,SUMF1/EgtB/PvdO family nonheme iron enzyme,protein-coding,-,-,-,SUMF1/EgtB/PvdO family nonheme iron enzyme,20210422,-
83462,64082690,JYJ95_RS33055,JYJ95_RS33055,JYJ95_33060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082691,JYJ95_RS33060,JYJ95_RS33060,JYJ95_33065,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082692,JYJ95_RS33065,JYJ95_RS33065,JYJ95_33070,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082693,JYJ95_RS33070,JYJ95_RS33070,JYJ95_33075,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082694,JYJ95_RS33075,JYJ95_RS33075,JYJ95_33080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082695,JYJ95_RS33080,JYJ95_RS33080,JYJ95_33085,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082696,JYJ95_RS33085,JYJ95_RS33085,JYJ95_33090,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082697,JYJ95_RS33090,JYJ95_RS33090,JYJ95_33095,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082698,JYJ95_RS33095,JYJ95_RS33095,JYJ95_33100,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210422,-
83462,64082699,JYJ95_RS33100,JYJ95_RS33100,JYJ95_33105,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082700,JYJ95_RS33105,JYJ95_RS33105,JYJ95_33110,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082701,JYJ95_RS33110,JYJ95_RS33110,JYJ95_33115,-,-,-,baseplate J/gp47 family protein,protein-coding,-,-,-,baseplate J/gp47 family protein,20210422,-
83462,64082702,JYJ95_RS33115,JYJ95_RS33115,JYJ95_33120,-,-,-,GPW/gp25 family protein,protein-coding,-,-,-,GPW/gp25 family protein,20210424,-
83462,64082703,JYJ95_RS33120,JYJ95_RS33120,JYJ95_33125,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082704,JYJ95_RS33125,JYJ95_RS33125,JYJ95_33130,-,-,-,tail protein X,protein-coding,-,-,-,tail protein X,20210422,-
83462,64082705,JYJ95_RS33130,JYJ95_RS33130,JYJ95_33135,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082706,JYJ95_RS33135,JYJ95_RS33135,JYJ95_33140,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082707,JYJ95_RS33140,JYJ95_RS33140,JYJ95_33145,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082708,JYJ95_RS33145,JYJ95_RS33145,JYJ95_33150,-,-,-,phage tail protein,protein-coding,-,-,-,phage tail protein,20210422,-
83462,64082709,JYJ95_RS33150,JYJ95_RS33150,JYJ95_33155,-,-,-,phage tail protein,protein-coding,-,-,-,phage tail protein,20210422,-
83462,64082710,JYJ95_RS33155,JYJ95_RS33155,JYJ95_33160,-,-,-,phage tail sheath subtilisin-like domain-containing protein,protein-coding,-,-,-,phage tail sheath subtilisin-like domain-containing protein,20210422,-
83462,64082711,JYJ95_RS33160,JYJ95_RS33160,JYJ95_33165,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082712,JYJ95_RS33165,JYJ95_RS33165,JYJ95_33170,-,-,-,DUF1622 domain-containing protein,protein-coding,-,-,-,DUF1622 domain-containing protein,20210422,-
83462,64082713,JYJ95_RS33170,JYJ95_RS33170,JYJ95_33175,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210422,-
83462,64082714,JYJ95_RS33175,JYJ95_RS33175,JYJ95_33180,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082715,JYJ95_RS33180,JYJ95_RS33180,JYJ95_33185,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210422,-
83462,64082716,JYJ95_RS33185,JYJ95_RS33185,JYJ95_33190,-,-,-,DUF4280 domain-containing protein,protein-coding,-,-,-,DUF4280 domain-containing protein,20210422,-
83462,64082717,JYJ95_RS33190,JYJ95_RS33190,JYJ95_33195,-,-,-,type VI secretion system baseplate subunit TssF,protein-coding,-,-,-,type VI secretion system baseplate subunit TssF,20210422,-
83462,64082718,JYJ95_RS33195,JYJ95_RS33195,JYJ95_33200,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082719,JYJ95_RS33200,JYJ95_RS33200,JYJ95_33205,-,-,-,GPW/gp25 family protein,protein-coding,-,-,-,GPW/gp25 family protein,20210422,-
83462,64082720,JYJ95_RS33205,JYJ95_RS33205,JYJ95_33210,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082721,JYJ95_RS33210,JYJ95_RS33210,JYJ95_33215,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082722,JYJ95_RS33215,JYJ95_RS33215,JYJ95_33220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082723,JYJ95_RS33220,JYJ95_RS33220,JYJ95_33225,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082724,tssC,JYJ95_RS33225,JYJ95_33230,-,-,-,type VI secretion system contractile sheath large subunit,protein-coding,-,-,-,type VI secretion system contractile sheath large subunit,20210422,-
83462,64082725,tssB,JYJ95_RS33230,JYJ95_33235,-,-,-,type VI secretion system contractile sheath small subunit,protein-coding,-,-,-,type VI secretion system contractile sheath small subunit,20210424,-
83462,64082726,tssK,JYJ95_RS33235,JYJ95_33240,-,-,-,type VI secretion system baseplate subunit TssK,protein-coding,-,-,-,type VI secretion system baseplate subunit TssK,20210422,-
83462,64082727,JYJ95_RS33240,JYJ95_RS33240,JYJ95_33245,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082728,JYJ95_RS33245,JYJ95_RS33245,JYJ95_33250,-,-,-,DotU family type IV/VI secretion system protein,protein-coding,-,-,-,DotU family type IV/VI secretion system protein,20210422,-
83462,64082729,JYJ95_RS33250,JYJ95_RS33250,JYJ95_33255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082730,JYJ95_RS33255,JYJ95_RS33255,JYJ95_33260,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082731,JYJ95_RS33260,JYJ95_RS33260,JYJ95_33265,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082732,JYJ95_RS33265,JYJ95_RS33265,JYJ95_33270,-,-,-,choice-of-anchor D domain-containing protein,protein-coding,-,-,-,choice-of-anchor D domain-containing protein,20210422,-
83462,64082733,JYJ95_RS33270,JYJ95_RS33270,JYJ95_33275,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210422,-
83462,64082734,JYJ95_RS33275,JYJ95_RS33275,JYJ95_33280,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082735,JYJ95_RS33280,JYJ95_RS33280,JYJ95_33285,-,-,-,LysM peptidoglycan-binding domain-containing protein,protein-coding,-,-,-,LysM peptidoglycan-binding domain-containing protein,20210422,-
83462,64082736,JYJ95_RS33285,JYJ95_RS33285,JYJ95_33290,-,-,-,DUF3304 domain-containing protein,protein-coding,-,-,-,DUF3304 domain-containing protein,20210422,-
83462,64082737,JYJ95_RS33290,JYJ95_RS33290,JYJ95_33295,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082738,JYJ95_RS33295,JYJ95_RS33295,JYJ95_33300,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082739,JYJ95_RS33300,JYJ95_RS33300,JYJ95_33305,-,-,-,rhomboid family intramembrane serine protease,protein-coding,-,-,-,rhomboid family intramembrane serine protease,20210422,-
83462,64082740,carB,JYJ95_RS33305,JYJ95_33310,-,-,-,carbamoyl-phosphate synthase large subunit,protein-coding,-,-,-,carbamoyl-phosphate synthase large subunit,20210422,-
83462,64082741,JYJ95_RS33310,JYJ95_RS33310,JYJ95_33315,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082742,JYJ95_RS33315,JYJ95_RS33315,JYJ95_33320,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64082743,JYJ95_RS33320,JYJ95_RS33320,JYJ95_33325,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64082744,JYJ95_RS33325,JYJ95_RS33325,JYJ95_33330,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64082745,JYJ95_RS33330,JYJ95_RS33330,JYJ95_33335,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,protein-coding,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,20210422,-
83462,64082746,coaD,JYJ95_RS33335,JYJ95_33340,-,-,-,pantetheine-phosphate adenylyltransferase,protein-coding,-,-,-,pantetheine-phosphate adenylyltransferase,20210426,-
83462,64082747,rsmD,JYJ95_RS33340,JYJ95_33345,-,-,-,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,protein-coding,-,-,-,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,20210422,-
83462,64082748,JYJ95_RS33345,JYJ95_RS33345,JYJ95_33350,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082749,JYJ95_RS33350,JYJ95_RS33350,JYJ95_33355,-,-,-,cation diffusion facilitator family transporter,protein-coding,-,-,-,cation diffusion facilitator family transporter,20210422,-
83462,64082750,JYJ95_RS33355,JYJ95_RS33355,JYJ95_33360,-,-,-,sigma 54-interacting transcriptional regulator,protein-coding,-,-,-,sigma 54-interacting transcriptional regulator,20210422,-
83462,64082751,JYJ95_RS33360,JYJ95_RS33360,JYJ95_33365,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210422,-
83462,64082752,typA,JYJ95_RS33365,JYJ95_33370,-,-,-,translational GTPase TypA,protein-coding,-,-,-,translational GTPase TypA,20210422,-
